id_student,ciclo,id_assessment,total_clicks,perfil_divisivo,perfil_k3_direto
511350,3,34901,28,Tardio,Tardio
511981,3,34901,107,Equilibrado,Equilibrado
513422,3,34901,111,Tardio,Tardio
513428,3,34901,236,Tardio,Tardio
514078,3,34901,903,Adiantado,Adiantado
514556,3,34901,44,Tardio,Tardio
516602,3,34901,66,Tardio,Tardio
517551,3,34901,294,Tardio,Tardio
519115,3,34901,94,Equilibrado,Equilibrado
521115,3,34901,351,Tardio,Tardio
522082,3,34901,104,Equilibrado,Equilibrado
523017,3,34901,326,Equilibrado,Equilibrado
523249,3,34901,336,Tardio,Tardio
526721,3,34901,625,Adiantado,Adiantado
526819,3,34901,100,Tardio,Tardio
529693,3,34901,538,Tardio,Tardio
529991,3,34901,441,Equilibrado,Equilibrado
530148,3,34901,35,Tardio,Tardio
531018,3,34901,340,Adiantado,Adiantado
531871,3,34901,368,Adiantado,Adiantado
532254,3,34901,60,Adiantado,Adiantado
533418,3,34901,304,Adiantado,Adiantado
534112,3,34901,122,Adiantado,Adiantado
534457,3,34901,220,Tardio,Tardio
535671,3,34901,156,Tardio,Tardio
535997,3,34901,46,Tardio,Equilibrado
536351,3,34901,231,Tardio,Tardio
536475,3,34901,158,Tardio,Tardio
536963,3,34901,152,Tardio,Tardio
537322,3,34901,543,Adiantado,Adiantado
537811,3,34901,994,Equilibrado,Adiantado
539308,3,34901,333,Equilibrado,Equilibrado
539945,3,34901,646,Tardio,Equilibrado
540723,3,34901,1390,Adiantado,Adiantado
541532,3,34901,281,Equilibrado,Equilibrado
541921,3,34901,529,Adiantado,Adiantado
542202,3,34901,643,Adiantado,Adiantado
543010,3,34901,619,Equilibrado,Equilibrado
543432,3,34901,409,Adiantado,Adiantado
544745,3,34901,540,Tardio,Tardio
545164,3,34901,322,Adiantado,Adiantado
545962,3,34901,696,Equilibrado,Equilibrado
546547,3,34901,586,Equilibrado,Equilibrado
546645,3,34901,249,Equilibrado,Adiantado
547347,3,34901,126,Adiantado,Adiantado
549219,3,34901,487,Adiantado,Adiantado
549321,3,34901,186,Tardio,Tardio
549847,3,34901,495,Adiantado,Adiantado
550420,3,34901,717,Adiantado,Adiantado
550703,3,34901,442,Tardio,Equilibrado
552173,3,34901,741,Adiantado,Adiantado
553031,3,34901,1043,Equilibrado,Equilibrado
553284,3,34901,663,Equilibrado,Equilibrado
553813,3,34901,325,Adiantado,Adiantado
554063,3,34901,289,Tardio,Equilibrado
554525,3,34901,631,Adiantado,Adiantado
555049,3,34901,725,Equilibrado,Equilibrado
555827,3,34901,17,Equilibrado,Equilibrado
556126,3,34901,31,Tardio,Tardio
557085,3,34901,1158,Equilibrado,Equilibrado
557290,3,34901,256,Equilibrado,Equilibrado
558044,3,34901,650,Equilibrado,Equilibrado
558764,3,34901,477,Adiantado,Adiantado
560047,3,34901,516,Equilibrado,Equilibrado
560459,3,34901,134,Tardio,Tardio
560645,3,34901,1242,Adiantado,Adiantado
561231,3,34901,434,Tardio,Tardio
562064,3,34901,300,Tardio,Tardio
562754,3,34901,197,Equilibrado,Equilibrado
562990,3,34901,262,Tardio,Tardio
563108,3,34901,25,Tardio,Tardio
563414,3,34901,1172,Adiantado,Adiantado
564243,3,34901,1202,Equilibrado,Equilibrado
564617,3,34901,724,Equilibrado,Equilibrado
564933,3,34901,222,Adiantado,Adiantado
565017,3,34901,1144,Equilibrado,Equilibrado
568987,3,34901,46,Tardio,Tardio
569034,3,34901,824,Equilibrado,Equilibrado
569080,3,34901,1042,Equilibrado,Equilibrado
569108,3,34901,672,Equilibrado,Equilibrado
569876,3,34901,1480,Equilibrado,Equilibrado
570004,3,34901,93,Tardio,Equilibrado
570213,3,34901,359,Equilibrado,Equilibrado
571074,3,34901,748,Adiantado,Adiantado
572074,3,34901,181,Equilibrado,Equilibrado
572213,3,34901,183,Tardio,Tardio
573583,3,34901,387,Tardio,Tardio
574527,3,34901,646,Adiantado,Adiantado
575069,3,34901,238,Tardio,Adiantado
575112,3,34901,593,Adiantado,Adiantado
575302,3,34901,1018,Equilibrado,Adiantado
575685,3,34901,49,Tardio,Equilibrado
577032,3,34901,126,Equilibrado,Adiantado
577429,3,34901,944,Equilibrado,Equilibrado
577533,3,34901,79,Tardio,Tardio
578152,3,34901,44,Adiantado,Adiantado
578847,3,34901,86,Tardio,Tardio
579660,3,34901,260,Tardio,Tardio
579686,3,34901,278,Adiantado,Adiantado
580459,3,34901,462,Equilibrado,Adiantado
580834,3,34901,1377,Equilibrado,Equilibrado
580845,3,34901,133,Tardio,Tardio
581253,3,34901,1262,Adiantado,Adiantado
581659,3,34901,916,Adiantado,Adiantado
581779,3,34901,494,Equilibrado,Equilibrado
582034,3,34901,444,Adiantado,Adiantado
582117,3,34901,229,Adiantado,Adiantado
582266,3,34901,45,Tardio,Tardio
582332,3,34901,592,Adiantado,Adiantado
582653,3,34901,36,Tardio,Tardio
582670,3,34901,65,Adiantado,Adiantado
583056,3,34901,692,Tardio,Tardio
583318,3,34901,8,Tardio,Equilibrado
583487,3,34901,2037,Equilibrado,Equilibrado
584515,3,34901,101,Equilibrado,Equilibrado
585224,3,34901,766,Equilibrado,Equilibrado
585261,3,34901,417,Equilibrado,Equilibrado
585284,3,34901,337,Equilibrado,Equilibrado
585503,3,34901,1275,Equilibrado,Equilibrado
585572,3,34901,132,Adiantado,Adiantado
585825,3,34901,883,Adiantado,Adiantado
585958,3,34901,280,Equilibrado,Adiantado
586906,3,34901,250,Equilibrado,Equilibrado
587571,3,34901,1305,Adiantado,Adiantado
588128,3,34901,146,Adiantado,Adiantado
588628,3,34901,509,Adiantado,Adiantado
589080,3,34901,671,Adiantado,Adiantado
589162,3,34901,597,Equilibrado,Adiantado
589332,3,34901,822,Equilibrado,Adiantado
589389,3,34901,132,Tardio,Tardio
589828,3,34901,29,Adiantado,Adiantado
590120,3,34901,452,Equilibrado,Equilibrado
591525,3,34901,299,Equilibrado,Equilibrado
591581,3,34901,163,Equilibrado,Equilibrado
591746,3,34901,582,Tardio,Equilibrado
591946,3,34901,585,Adiantado,Adiantado
592218,3,34901,444,Tardio,Equilibrado
592295,3,34901,110,Adiantado,Adiantado
592558,3,34901,463,Equilibrado,Equilibrado
592939,3,34901,40,Adiantado,Adiantado
593136,3,34901,164,Adiantado,Adiantado
593563,3,34901,514,Adiantado,Adiantado
593722,3,34901,252,Equilibrado,Equilibrado
593796,3,34901,1184,Adiantado,Adiantado
594065,3,34901,248,Equilibrado,Equilibrado
594122,3,34901,321,Equilibrado,Equilibrado
594229,3,34901,462,Equilibrado,Equilibrado
594258,3,34901,17,Tardio,Tardio
594406,3,34901,139,Equilibrado,Equilibrado
594636,3,34901,497,Equilibrado,Equilibrado
595262,3,34901,236,Equilibrado,Equilibrado
595721,3,34901,152,Tardio,Tardio
595943,3,34901,447,Adiantado,Adiantado
596243,3,34901,330,Tardio,Tardio
596253,3,34901,360,Tardio,Equilibrado
596758,3,34901,572,Adiantado,Adiantado
597740,3,34901,231,Tardio,Tardio
597937,3,34901,636,Equilibrado,Equilibrado
598308,3,34901,522,Equilibrado,Adiantado
598540,3,34901,537,Adiantado,Adiantado
598559,3,34901,880,Equilibrado,Adiantado
600071,3,34901,590,Adiantado,Adiantado
600773,3,34901,368,Equilibrado,Equilibrado
601008,3,34901,249,Tardio,Tardio
601235,3,34901,603,Adiantado,Adiantado
601271,3,34901,145,Equilibrado,Adiantado
601680,3,34901,107,Tardio,Tardio
602594,3,34901,669,Equilibrado,Equilibrado
603648,3,34901,550,Adiantado,Adiantado
604567,3,34901,351,Adiantado,Adiantado
604614,3,34901,103,Adiantado,Adiantado
605180,3,34901,28,Tardio,Tardio
605228,3,34901,42,Adiantado,Adiantado
605394,3,34901,36,Tardio,Tardio
605682,3,34901,493,Adiantado,Adiantado
606257,3,34901,1637,Adiantado,Adiantado
606805,3,34901,168,Tardio,Tardio
606904,3,34901,268,Adiantado,Adiantado
607243,3,34901,1191,Equilibrado,Equilibrado
607303,3,34901,386,Adiantado,Adiantado
607501,3,34901,566,Adiantado,Adiantado
607679,3,34901,551,Adiantado,Adiantado
607700,3,34901,245,Adiantado,Adiantado
609142,3,34901,502,Adiantado,Adiantado
609240,3,34901,329,Adiantado,Adiantado
611603,3,34901,96,Equilibrado,Equilibrado
612842,3,34901,130,Equilibrado,Equilibrado
613165,3,34901,281,Equilibrado,Equilibrado
613330,3,34901,690,Adiantado,Adiantado
613634,3,34901,214,Equilibrado,Equilibrado
613899,3,34901,1942,Equilibrado,Equilibrado
614059,3,34901,72,Tardio,Tardio
614984,3,34901,380,Equilibrado,Equilibrado
615266,3,34901,769,Adiantado,Adiantado
615299,3,34901,743,Equilibrado,Equilibrado
615301,3,34901,1148,Adiantado,Adiantado
615302,3,34901,766,Adiantado,Adiantado
615306,3,34901,892,Adiantado,Adiantado
615328,3,34901,265,Tardio,Tardio
615340,3,34901,113,Adiantado,Adiantado
615342,3,34901,315,Adiantado,Adiantado
615356,3,34901,353,Equilibrado,Equilibrado
616517,3,34901,511,Adiantado,Adiantado
616912,3,34901,278,Equilibrado,Equilibrado
617010,3,34901,715,Adiantado,Adiantado
617119,3,34901,384,Tardio,Tardio
617436,3,34901,420,Tardio,Tardio
617580,3,34901,1145,Equilibrado,Equilibrado
617783,3,34901,231,Tardio,Tardio
617922,3,34901,272,Adiantado,Adiantado
618663,3,34901,477,Adiantado,Adiantado
619204,3,34901,58,Tardio,Tardio
619292,3,34901,1149,Adiantado,Adiantado
619321,3,34901,569,Equilibrado,Equilibrado
619502,3,34901,296,Tardio,Tardio
620094,3,34901,2462,Equilibrado,Equilibrado
620269,3,34901,246,Adiantado,Adiantado
620349,3,34901,933,Equilibrado,Equilibrado
620431,3,34901,311,Tardio,Equilibrado
620740,3,34901,44,Tardio,Tardio
620810,3,34901,443,Tardio,Tardio
622275,3,34901,546,Adiantado,Adiantado
622481,3,34901,574,Equilibrado,Equilibrado
622760,3,34901,185,Adiantado,Adiantado
622934,3,34901,720,Tardio,Tardio
622967,3,34901,79,Tardio,Tardio
623471,3,34901,364,Adiantado,Adiantado
623589,3,34901,463,Tardio,Tardio
623765,3,34901,580,Equilibrado,Equilibrado
624282,3,34901,360,Tardio,Tardio
624864,3,34901,748,Equilibrado,Equilibrado
624970,3,34901,513,Equilibrado,Equilibrado
625245,3,34901,677,Equilibrado,Equilibrado
625330,3,34901,655,Equilibrado,Equilibrado
625515,3,34901,154,Adiantado,Adiantado
625743,3,34901,151,Tardio,Tardio
625802,3,34901,202,Adiantado,Adiantado
625838,3,34901,633,Tardio,Tardio
626033,3,34901,1232,Equilibrado,Equilibrado
626349,3,34901,182,Equilibrado,Adiantado
626416,3,34901,421,Adiantado,Adiantado
626454,3,34901,379,Tardio,Tardio
626477,3,34901,470,Equilibrado,Equilibrado
626514,3,34901,838,Adiantado,Adiantado
626552,3,34901,321,Tardio,Tardio
626579,3,34901,43,Tardio,Tardio
627365,3,34901,383,Adiantado,Adiantado
627829,3,34901,253,Adiantado,Adiantado
628149,3,34901,847,Adiantado,Adiantado
628157,3,34901,41,Tardio,Tardio
628383,3,34901,413,Equilibrado,Equilibrado
628521,3,34901,342,Adiantado,Adiantado
628888,3,34901,363,Adiantado,Adiantado
628964,3,34901,620,Equilibrado,Equilibrado
629029,3,34901,166,Equilibrado,Equilibrado
629491,3,34901,819,Equilibrado,Equilibrado
629522,3,34901,156,Tardio,Tardio
629818,3,34901,177,Tardio,Tardio
629922,3,34901,322,Tardio,Tardio
629944,3,34901,451,Equilibrado,Equilibrado
630109,3,34901,302,Equilibrado,Equilibrado
630158,3,34901,520,Tardio,Equilibrado
630835,3,34901,1202,Equilibrado,Equilibrado
630905,3,34901,1707,Equilibrado,Adiantado
630910,3,34901,617,Equilibrado,Equilibrado
630992,3,34901,75,Equilibrado,Equilibrado
631524,3,34901,527,Adiantado,Adiantado
631658,3,34901,1760,Equilibrado,Adiantado
631681,3,34901,205,Equilibrado,Equilibrado
631715,3,34901,310,Tardio,Tardio
631740,3,34901,322,Tardio,Tardio
631837,3,34901,806,Adiantado,Adiantado
631924,3,34901,1141,Equilibrado,Equilibrado
632074,3,34901,422,Adiantado,Adiantado
632290,3,34901,154,Tardio,Tardio
632458,3,34901,944,Adiantado,Adiantado
632556,3,34901,191,Tardio,Tardio
632597,3,34901,21,Tardio,Tardio
632826,3,34901,583,Adiantado,Adiantado
632836,3,34901,431,Tardio,Tardio
633079,3,34901,151,Tardio,Tardio
633516,3,34901,139,Equilibrado,Equilibrado
633555,3,34901,981,Adiantado,Adiantado
633568,3,34901,566,Equilibrado,Equilibrado
633867,3,34901,459,Adiantado,Adiantado
633931,3,34901,1144,Equilibrado,Equilibrado
634088,3,34901,371,Equilibrado,Equilibrado
634114,3,34901,11,Adiantado,Adiantado
634512,3,34901,795,Equilibrado,Equilibrado
634526,3,34901,781,Adiantado,Adiantado
634601,3,34901,103,Equilibrado,Equilibrado
634749,3,34901,1944,Adiantado,Adiantado
635184,3,34901,554,Equilibrado,Equilibrado
635751,3,34901,74,Equilibrado,Equilibrado
635795,3,34901,233,Adiantado,Adiantado
635903,3,34901,233,Adiantado,Adiantado
636314,3,34901,666,Adiantado,Adiantado
636400,3,34901,185,Equilibrado,Equilibrado
636408,3,34901,25,Equilibrado,Equilibrado
636469,3,34901,458,Equilibrado,Equilibrado
636547,3,34901,201,Tardio,Equilibrado
636565,3,34901,150,Tardio,Tardio
636656,3,34901,209,Equilibrado,Adiantado
636704,3,34901,135,Adiantado,Adiantado
636783,3,34901,657,Adiantado,Adiantado
636830,3,34901,863,Equilibrado,Adiantado
636832,3,34901,1679,Equilibrado,Equilibrado
637004,3,34901,387,Adiantado,Adiantado
637089,3,34901,165,Tardio,Tardio
637358,3,34901,159,Equilibrado,Equilibrado
637509,3,34901,82,Tardio,Equilibrado
637514,3,34901,62,Adiantado,Adiantado
637582,3,34901,159,Adiantado,Adiantado
637708,3,34901,527,Adiantado,Adiantado
637906,3,34901,123,Equilibrado,Equilibrado
637939,3,34901,24,Tardio,Tardio
637980,3,34901,535,Equilibrado,Adiantado
638034,3,34901,248,Tardio,Tardio
638388,3,34901,137,Tardio,Tardio
638411,3,34901,1208,Adiantado,Adiantado
638498,3,34901,402,Adiantado,Adiantado
638515,3,34901,65,Tardio,Tardio
638625,3,34901,1196,Equilibrado,Equilibrado
638655,3,34901,581,Equilibrado,Equilibrado
638677,3,34901,121,Adiantado,Adiantado
638831,3,34901,294,Tardio,Tardio
639028,3,34901,501,Tardio,Equilibrado
639231,3,34901,293,Equilibrado,Equilibrado
639234,3,34901,853,Adiantado,Adiantado
639522,3,34901,58,Tardio,Tardio
640098,3,34901,412,Adiantado,Adiantado
640278,3,34901,1908,Adiantado,Adiantado
640329,3,34901,322,Equilibrado,Equilibrado
640429,3,34901,1274,Equilibrado,Equilibrado
640711,3,34901,818,Equilibrado,Equilibrado
640752,3,34901,452,Tardio,Equilibrado
640848,3,34901,87,Tardio,Tardio
640892,3,34901,192,Tardio,Tardio
640913,3,34901,131,Tardio,Tardio
640927,3,34901,696,Equilibrado,Equilibrado
641137,3,34901,146,Equilibrado,Equilibrado
641309,3,34901,307,Equilibrado,Equilibrado
641311,3,34901,826,Equilibrado,Equilibrado
641363,3,34901,42,Tardio,Tardio
641401,3,34901,368,Tardio,Tardio
641461,3,34901,158,Adiantado,Adiantado
641470,3,34901,64,Tardio,Tardio
641547,3,34901,369,Tardio,Tardio
641864,3,34901,468,Equilibrado,Equilibrado
641914,3,34901,1566,Adiantado,Adiantado
642029,3,34901,59,Equilibrado,Adiantado
642056,3,34901,213,Tardio,Tardio
642375,3,34901,210,Adiantado,Adiantado
642448,3,34901,230,Adiantado,Adiantado
642449,3,34901,247,Adiantado,Adiantado
642493,3,34901,754,Adiantado,Adiantado
642498,3,34901,845,Equilibrado,Equilibrado
642551,3,34901,639,Equilibrado,Adiantado
642740,3,34901,499,Tardio,Tardio
642750,3,34901,290,Adiantado,Adiantado
642840,3,34901,576,Equilibrado,Equilibrado
642843,3,34901,788,Equilibrado,Equilibrado
642872,3,34901,357,Equilibrado,Equilibrado
642909,3,34901,43,Tardio,Tardio
643069,3,34901,155,Equilibrado,Equilibrado
643202,3,34901,740,Adiantado,Adiantado
643220,3,34901,193,Tardio,Tardio
643273,3,34901,596,Equilibrado,Equilibrado
643326,3,34901,374,Adiantado,Adiantado
643466,3,34901,627,Adiantado,Adiantado
643477,3,34901,1113,Adiantado,Adiantado
643496,3,34901,1038,Equilibrado,Equilibrado
643502,3,34901,158,Adiantado,Adiantado
643591,3,34901,995,Equilibrado,Adiantado
643653,3,34901,505,Adiantado,Adiantado
643696,3,34901,292,Adiantado,Adiantado
643751,3,34901,855,Equilibrado,Equilibrado
643754,3,34901,588,Adiantado,Adiantado
644025,3,34901,363,Tardio,Tardio
644210,3,34901,399,Equilibrado,Equilibrado
644343,3,34901,68,Tardio,Tardio
644361,3,34901,2971,Equilibrado,Equilibrado
644369,3,34901,63,Tardio,Equilibrado
644450,3,34901,1422,Equilibrado,Equilibrado
644508,3,34901,448,Adiantado,Adiantado
644761,3,34901,405,Adiantado,Adiantado
644784,3,34901,648,Tardio,Tardio
644791,3,34901,1569,Equilibrado,Equilibrado
644818,3,34901,1324,Adiantado,Adiantado
644847,3,34901,161,Equilibrado,Equilibrado
644936,3,34901,230,Adiantado,Adiantado
644974,3,34901,492,Equilibrado,Equilibrado
645003,3,34901,155,Equilibrado,Equilibrado
645020,3,34901,179,Equilibrado,Equilibrado
645078,3,34901,550,Equilibrado,Equilibrado
645145,3,34901,27,Adiantado,Adiantado
645405,3,34901,1480,Adiantado,Adiantado
645433,3,34901,112,Tardio,Tardio
645496,3,34901,494,Equilibrado,Equilibrado
645518,3,34901,393,Adiantado,Adiantado
645586,3,34901,324,Tardio,Tardio
645705,3,34901,122,Equilibrado,Equilibrado
645732,3,34901,223,Equilibrado,Equilibrado
645784,3,34901,342,Equilibrado,Equilibrado
645840,3,34901,586,Adiantado,Adiantado
645880,3,34901,66,Tardio,Tardio
645948,3,34901,336,Equilibrado,Equilibrado
645960,3,34901,133,Tardio,Tardio
645997,3,34901,481,Adiantado,Adiantado
646015,3,34901,555,Equilibrado,Equilibrado
646017,3,34901,1191,Adiantado,Adiantado
646053,3,34901,483,Tardio,Tardio
646074,3,34901,1038,Adiantado,Adiantado
646085,3,34901,510,Adiantado,Adiantado
646138,3,34901,80,Adiantado,Adiantado
646313,3,34901,89,Equilibrado,Equilibrado
646357,3,34901,539,Equilibrado,Adiantado
646402,3,34901,391,Equilibrado,Equilibrado
646460,3,34901,709,Adiantado,Adiantado
646539,3,34901,437,Tardio,Tardio
646540,3,34901,173,Adiantado,Adiantado
646551,3,34901,1465,Adiantado,Adiantado
646638,3,34901,57,Tardio,Tardio
646670,3,34901,67,Tardio,Tardio
646734,3,34901,79,Tardio,Tardio
646750,3,34901,162,Tardio,Tardio
646778,3,34901,681,Adiantado,Adiantado
646807,3,34901,362,Equilibrado,Equilibrado
646990,3,34901,432,Equilibrado,Equilibrado
647040,3,34901,391,Equilibrado,Equilibrado
647154,3,34901,103,Tardio,Tardio
647169,3,34901,240,Adiantado,Adiantado
647320,3,34901,635,Tardio,Adiantado
647324,3,34901,572,Equilibrado,Equilibrado
647391,3,34901,48,Tardio,Tardio
647398,3,34901,527,Adiantado,Adiantado
647399,3,34901,1561,Equilibrado,Equilibrado
647425,3,34901,1458,Adiantado,Adiantado
647485,3,34901,217,Tardio,Tardio
647496,3,34901,253,Equilibrado,Equilibrado
647765,3,34901,302,Adiantado,Adiantado
647841,3,34901,683,Equilibrado,Equilibrado
647898,3,34901,353,Equilibrado,Adiantado
647945,3,34901,444,Adiantado,Adiantado
647987,3,34901,161,Equilibrado,Adiantado
648027,3,34901,263,Tardio,Tardio
648037,3,34901,361,Equilibrado,Equilibrado
648038,3,34901,534,Equilibrado,Equilibrado
648040,3,34901,1030,Adiantado,Adiantado
648086,3,34901,431,Tardio,Equilibrado
648105,3,34901,814,Equilibrado,Equilibrado
648114,3,34901,545,Equilibrado,Equilibrado
648116,3,34901,180,Adiantado,Adiantado
648140,3,34901,185,Tardio,Tardio
648254,3,34901,216,Tardio,Tardio
648287,3,34901,448,Equilibrado,Equilibrado
648365,3,34901,612,Adiantado,Adiantado
648366,3,34901,388,Equilibrado,Equilibrado
648457,3,34901,137,Tardio,Tardio
648470,3,34901,928,Adiantado,Adiantado
648531,3,34901,517,Equilibrado,Equilibrado
648536,3,34901,197,Tardio,Tardio
648564,3,34901,452,Adiantado,Adiantado
648571,3,34901,415,Adiantado,Adiantado
648590,3,34901,43,Tardio,Tardio
648613,3,34901,203,Tardio,Tardio
648685,3,34901,586,Adiantado,Adiantado
648804,3,34901,515,Adiantado,Adiantado
648815,3,34901,1180,Equilibrado,Adiantado
648903,3,34901,96,Tardio,Tardio
648972,3,34901,40,Tardio,Tardio
649004,3,34901,1889,Equilibrado,Equilibrado
649009,3,34901,9,Tardio,Tardio
649079,3,34901,1802,Equilibrado,Equilibrado
649084,3,34901,496,Equilibrado,Equilibrado
649093,3,34901,234,Adiantado,Adiantado
649141,3,34901,280,Equilibrado,Equilibrado
649159,3,34901,444,Equilibrado,Equilibrado
649165,3,34901,205,Tardio,Tardio
649207,3,34901,892,Adiantado,Adiantado
649212,3,34901,199,Tardio,Tardio
649230,3,34901,88,Tardio,Tardio
649258,3,34901,172,Tardio,Tardio
649284,3,34901,183,Tardio,Tardio
649325,3,34901,453,Tardio,Adiantado
649379,3,34901,454,Equilibrado,Equilibrado
649400,3,34901,143,Equilibrado,Equilibrado
649434,3,34901,598,Adiantado,Adiantado
649435,3,34901,515,Equilibrado,Equilibrado
649457,3,34901,659,Equilibrado,Equilibrado
649469,3,34901,152,Adiantado,Adiantado
649619,3,34901,425,Equilibrado,Equilibrado
649735,3,34901,105,Tardio,Tardio
649806,3,34901,60,Tardio,Equilibrado
649891,3,34901,55,Tardio,Tardio
649952,3,34901,1101,Equilibrado,Equilibrado
649954,3,34901,1079,Adiantado,Adiantado
649979,3,34901,185,Adiantado,Adiantado
650031,3,34901,418,Tardio,Equilibrado
650054,3,34901,134,Adiantado,Adiantado
650108,3,34901,723,Adiantado,Adiantado
650160,3,34901,668,Adiantado,Adiantado
650170,3,34901,350,Adiantado,Adiantado
650251,3,34901,1004,Equilibrado,Equilibrado
650363,3,34901,149,Tardio,Tardio
650370,3,34901,210,Adiantado,Adiantado
650424,3,34901,609,Adiantado,Adiantado
650469,3,34901,123,Adiantado,Adiantado
650473,3,34901,925,Equilibrado,Adiantado
650570,3,34901,201,Adiantado,Adiantado
650682,3,34901,273,Tardio,Equilibrado
650758,3,34901,119,Tardio,Tardio
650861,3,34901,106,Tardio,Tardio
650866,3,34901,1159,Equilibrado,Equilibrado
650923,3,34901,60,Adiantado,Adiantado
650960,3,34901,38,Tardio,Tardio
651040,3,34901,36,Tardio,Tardio
651121,3,34901,937,Equilibrado,Equilibrado
651126,3,34901,306,Equilibrado,Equilibrado
651182,3,34901,8,Equilibrado,Equilibrado
651238,3,34901,537,Adiantado,Adiantado
651330,3,34901,63,Tardio,Tardio
651354,3,34901,636,Equilibrado,Equilibrado
651381,3,34901,629,Equilibrado,Equilibrado
651419,3,34901,771,Adiantado,Adiantado
651478,3,34901,2741,Equilibrado,Equilibrado
651498,3,34901,310,Equilibrado,Equilibrado
651555,3,34901,74,Tardio,Tardio
651598,3,34901,569,Equilibrado,Equilibrado
651693,3,34901,194,Tardio,Tardio
651881,3,34901,176,Equilibrado,Equilibrado
651927,3,34901,184,Equilibrado,Equilibrado
651990,3,34901,310,Adiantado,Adiantado
652008,3,34901,360,Adiantado,Adiantado
652064,3,34901,1144,Adiantado,Adiantado
652087,3,34901,426,Equilibrado,Equilibrado
652333,3,34901,367,Tardio,Tardio
652335,3,34901,1507,Equilibrado,Equilibrado
652438,3,34901,95,Tardio,Equilibrado
652576,3,34901,184,Adiantado,Adiantado
652625,3,34901,476,Equilibrado,Adiantado
652659,3,34901,64,Tardio,Tardio
652664,3,34901,62,Tardio,Tardio
652672,3,34901,273,Adiantado,Adiantado
652684,3,34901,858,Equilibrado,Equilibrado
652711,3,34901,522,Tardio,Tardio
652753,3,34901,488,Equilibrado,Equilibrado
652788,3,34901,502,Tardio,Equilibrado
652887,3,34901,406,Equilibrado,Equilibrado
652890,3,34901,107,Tardio,Tardio
652898,3,34901,651,Adiantado,Adiantado
652994,3,34901,57,Tardio,Tardio
653045,3,34901,646,Adiantado,Adiantado
653115,3,34901,273,Tardio,Tardio
653144,3,34901,264,Tardio,Adiantado
653297,3,34901,310,Tardio,Tardio
653301,3,34901,344,Equilibrado,Equilibrado
653381,3,34901,138,Equilibrado,Adiantado
653417,3,34901,101,Tardio,Tardio
653536,3,34901,331,Equilibrado,Equilibrado
653558,3,34901,213,Adiantado,Adiantado
653567,3,34901,181,Tardio,Tardio
653595,3,34901,242,Adiantado,Adiantado
653653,3,34901,169,Adiantado,Adiantado
653773,3,34901,556,Equilibrado,Equilibrado
653841,3,34901,1038,Tardio,Tardio
653857,3,34901,548,Tardio,Tardio
654045,3,34901,256,Equilibrado,Equilibrado
654114,3,34901,438,Adiantado,Adiantado
654169,3,34901,337,Adiantado,Adiantado
654217,3,34901,53,Equilibrado,Equilibrado
654236,3,34901,101,Adiantado,Adiantado
654260,3,34901,502,Tardio,Tardio
654339,3,34901,86,Adiantado,Adiantado
654441,3,34901,1258,Equilibrado,Equilibrado
654565,3,34901,435,Tardio,Tardio
654578,3,34901,576,Adiantado,Adiantado
654597,3,34901,489,Equilibrado,Equilibrado
654684,3,34901,218,Tardio,Tardio
654692,3,34901,217,Tardio,Tardio
654819,3,34901,1139,Adiantado,Adiantado
654824,3,34901,607,Adiantado,Adiantado
654834,3,34901,897,Adiantado,Adiantado
654852,3,34901,1185,Equilibrado,Equilibrado
654867,3,34901,724,Adiantado,Adiantado
654947,3,34901,435,Tardio,Tardio
655028,3,34901,106,Equilibrado,Equilibrado
655115,3,34901,467,Adiantado,Adiantado
655124,3,34901,111,Tardio,Tardio
655127,3,34901,590,Equilibrado,Equilibrado
655353,3,34901,381,Adiantado,Adiantado
655386,3,34901,430,Equilibrado,Adiantado
655412,3,34901,488,Adiantado,Adiantado
655445,3,34901,292,Adiantado,Adiantado
655569,3,34901,59,Adiantado,Adiantado
655796,3,34901,25,Adiantado,Adiantado
655927,3,34901,82,Tardio,Tardio
655981,3,34901,161,Adiantado,Adiantado
656065,3,34901,179,Tardio,Tardio
656086,3,34901,680,Equilibrado,Equilibrado
656092,3,34901,574,Adiantado,Adiantado
656131,3,34901,337,Adiantado,Adiantado
656158,3,34901,473,Adiantado,Adiantado
656159,3,34901,653,Adiantado,Adiantado
656165,3,34901,342,Tardio,Equilibrado
656234,3,34901,526,Tardio,Tardio
656323,3,34901,407,Adiantado,Adiantado
656353,3,34901,544,Equilibrado,Equilibrado
656414,3,34901,153,Equilibrado,Equilibrado
656436,3,34901,276,Adiantado,Adiantado
656529,3,34901,732,Tardio,Tardio
656579,3,34901,495,Tardio,Tardio
656607,3,34901,577,Tardio,Tardio
656651,3,34901,139,Equilibrado,Equilibrado
656734,3,34901,778,Equilibrado,Equilibrado
656791,3,34901,1175,Equilibrado,Equilibrado
656882,3,34901,785,Adiantado,Adiantado
656988,3,34901,170,Equilibrado,Equilibrado
656996,3,34901,184,Tardio,Tardio
657048,3,34901,106,Tardio,Tardio
657220,3,34901,75,Tardio,Tardio
657330,3,34901,341,Adiantado,Adiantado
657344,3,34901,572,Equilibrado,Equilibrado
674222,3,34901,326,Adiantado,Adiantado
674226,3,34901,90,Tardio,Tardio
674236,3,34901,506,Tardio,Tardio
674262,3,34901,604,Equilibrado,Equilibrado
