aluno,c0,c1,c2,c3,c4,c5,final_result,faixa_volume,ativo_no_fim,aprovado,perfil
DDD_2014B_2172136,0.5563258232235702,0.21057192374350087,0.08925476603119584,0.06239168110918544,0.02079722703639515,0.060658578856152515,Distinction,medio,True,True,antecipado
DDD_2014B_2173688,0.9281767955801105,0.0718232044198895,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2188469,0.40437158469945356,0.5245901639344263,0.07103825136612021,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2210989,0.25100133511348466,0.1602136181575434,0.17623497997329773,0.24966622162883845,0.1054739652870494,0.05740987983978638,Distinction,medio,True,True,equilibrado
DDD_2014B_2231018,0.47462406015037595,0.18796992481203006,0.06672932330827068,0.09022556390977443,0.16635338345864661,0.014097744360902255,Pass,medio,True,True,antecipado
DDD_2014B_2261142,0.358604091456077,0.24007220216606498,0.09265944645006016,0.23465703971119134,0.05054151624548736,0.023465703971119134,Fail,medio,True,False,antecipado
DDD_2014B_2266889,0.3285024154589372,0.33816425120772947,0.028985507246376812,0.21578099838969403,0.07407407407407407,0.014492753623188406,Pass,baixo,True,True,antecipado
DDD_2014B_228272,0.40887480190174325,0.11727416798732171,0.05916534601162177,0.29160063391442154,0.0734284204965663,0.04965662968832541,Pass,alto,True,True,antecipado
DDD_2014B_228373,0.8323353293413174,0.16766467065868262,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_228775,0.5330490405117271,0.21215351812366737,0.24307036247334754,0.011727078891257996,0.0,0.0,Fail,medio,False,False,desistente
DDD_2014B_2301511,0.25989208633093525,0.30935251798561153,0.18345323741007194,0.23111510791366907,0.01618705035971223,0.0,Fail,medio,True,False,antecipado
DDD_2014B_2306519,0.21100917431192662,0.27339449541284405,0.12660550458715597,0.2036697247706422,0.06422018348623854,0.12110091743119267,Pass,baixo,True,True,antecipado
DDD_2014B_2312809,0.4164705882352941,0.11058823529411765,0.04,0.32941176470588235,0.007058823529411765,0.09647058823529411,Pass,baixo,True,True,antecipado
DDD_2014B_232827,0.290088638195004,0.13295729250604352,0.19419822723609992,0.29250604351329573,0.032232070910556,0.05801772763900081,Distinction,medio,True,True,equilibrado
DDD_2014B_2336922,0.1650763358778626,0.1736641221374046,0.13979007633587787,0.24379770992366412,0.1006679389312977,0.17700381679389313,Pass,alto,True,True,equilibrado
DDD_2014B_2343809,0.434715821812596,0.08755760368663594,0.047619047619047616,0.24270353302611367,0.10906298003072197,0.07834101382488479,Pass,baixo,True,True,antecipado
DDD_2014B_2348961,0.17235188509874327,0.27289048473967686,0.07540394973070018,0.25314183123877915,0.12028725314183124,0.1059245960502693,Pass,baixo,True,True,equilibrado
DDD_2014B_2356318,0.27735368956743,0.43765903307888043,0.11450381679389313,0.12213740458015267,0.043256997455470736,0.005089058524173028,Fail,baixo,True,False,antecipado
DDD_2014B_2371311,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2394090,0.2371859296482412,0.10251256281407035,0.1306532663316583,0.2050251256281407,0.21105527638190955,0.1135678391959799,Distinction,medio,True,True,equilibrado
DDD_2014B_239459,0.37296137339055796,0.17553648068669528,0.11244635193133047,0.23133047210300428,0.061373390557939916,0.0463519313304721,Pass,alto,True,True,antecipado
DDD_2014B_2399951,0.6319845857418112,0.302504816955684,0.06551059730250482,0.0,0.0,0.0,Fail,medio,False,False,desistente
DDD_2014B_240486,0.3618320610687023,0.09389312977099237,0.10763358778625955,0.22442748091603054,0.07786259541984733,0.13435114503816795,Pass,alto,True,True,antecipado
DDD_2014B_240755,0.039473684210526314,0.09210526315789473,0.0,0.4868421052631579,0.06578947368421052,0.3157894736842105,Distinction,baixo,True,True,fim-pesado
DDD_2014B_2414973,0.2196078431372549,0.2901960784313726,0.0196078431372549,0.13725490196078433,0.2784313725490196,0.054901960784313725,Pass,baixo,True,True,antecipado
DDD_2014B_2415480,0.3191637630662021,0.17142857142857143,0.12613240418118468,0.18327526132404182,0.04878048780487805,0.15121951219512195,Distinction,medio,True,True,antecipado
DDD_2014B_2416424,0.4079229122055675,0.10492505353319058,0.1423982869379015,0.26374018558172735,0.058886509635974305,0.02212705210563883,Pass,alto,True,True,antecipado
DDD_2014B_2416501,0.2606488633855661,0.2688148311630987,0.1328625027587729,0.191348488192452,0.08143897594350033,0.06488633855661002,Pass,alto,True,True,antecipado
DDD_2014B_24213,0.2916666666666667,0.15863453815261044,0.08785140562248996,0.1852409638554217,0.1646586345381526,0.11194779116465864,Pass,alto,True,True,antecipado
DDD_2014B_242633,0.4829787234042553,0.2404255319148936,0.1127659574468085,0.1,0.04680851063829787,0.01702127659574468,Pass,baixo,True,True,antecipado
DDD_2014B_2436400,0.15059840425531915,0.11502659574468085,0.10804521276595745,0.11569148936170212,0.16821808510638298,0.34242021276595747,Distinction,alto,True,True,fim-pesado
DDD_2014B_2450600,0.39837019790454015,0.14179278230500583,0.0910360884749709,0.12945285215366706,0.11920838183934808,0.12013969732246799,Distinction,alto,True,True,antecipado
DDD_2014B_2450650,0.42902784116841625,0.21770880876312187,0.1912368781378366,0.08169785486079416,0.053856686444545866,0.02647193062528526,Pass,alto,True,True,antecipado
DDD_2014B_2451003,0.3065909090909091,0.16340909090909092,0.1475,0.3009090909090909,0.015909090909090907,0.06568181818181819,Pass,alto,True,True,antecipado
DDD_2014B_2452902,0.10331632653061225,0.10204081632653061,0.1875,0.21683673469387754,0.13010204081632654,0.2602040816326531,Pass,medio,True,True,equilibrado
DDD_2014B_2460775,0.3802228412256267,0.2646239554317549,0.11420612813370473,0.022284122562674095,0.07938718662952646,0.1392757660167131,Distinction,medio,True,True,antecipado
DDD_2014B_2465186,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2473025,0.2846328538985617,0.10825132475397427,0.1264193792581378,0.2937168811506434,0.07418622255866768,0.11279333838001514,Pass,medio,True,True,equilibrado
DDD_2014B_2495139,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2502516,0.4053133514986376,0.055858310626702996,0.08310626702997276,0.2452316076294278,0.082425068119891,0.12806539509536785,Distinction,alto,True,True,antecipado
DDD_2014B_2503273,0.3379395434916718,0.13337446020974708,0.11943244910549043,0.17729796421961752,0.06156693399136336,0.1703886489821098,Pass,alto,True,True,antecipado
DDD_2014B_2516497,0.45,0.55,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2523146,0.2878787878787879,0.22727272727272727,0.48484848484848486,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2527077,0.9546218487394958,0.03697478991596639,0.0,0.0,0.008403361344537815,0.0,Fail,medio,True,False,antecipado
DDD_2014B_2533297,0.5310173697270472,0.4094292803970223,0.05707196029776675,0.0024813895781637717,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2545413,0.5789473684210527,0.3815789473684211,0.039473684210526314,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2550946,0.16845329249617153,0.1546707503828484,0.14088820826952528,0.19142419601837674,0.06584992343032159,0.2787136294027565,Distinction,baixo,True,True,fim-pesado
DDD_2014B_2558463,0.32320308731307285,0.13748191027496381,0.12590448625180897,0.17028461167390255,0.07718282682103232,0.16594307766521948,Pass,alto,True,True,antecipado
DDD_2014B_2588543,0.3075079872204473,0.0926517571884984,0.08306709265175719,0.26357827476038337,0.17971246006389777,0.07348242811501597,Fail,medio,True,False,equilibrado
DDD_2014B_260565,0.27164685908319186,0.23429541595925296,0.0730050933786078,0.1731748726655348,0.16468590831918506,0.0831918505942275,Pass,baixo,True,True,antecipado
DDD_2014B_2608626,0.2692530399536769,0.1337579617834395,0.11117544875506659,0.23914302258251302,0.1239143022582513,0.12275622466705269,Distinction,medio,True,True,equilibrado
DDD_2014B_2609908,0.532258064516129,0.1875,0.08870967741935484,0.11693548387096774,0.056451612903225805,0.018145161290322582,Pass,baixo,True,True,antecipado
DDD_2014B_2611371,0.4468718967229394,0.15988083416087387,0.03773584905660377,0.11916583912611718,0.0804369414101291,0.15590863952333664,Pass,medio,True,True,antecipado
DDD_2014B_2619496,0.2859560067681895,0.10490693739424704,0.13367174280879865,0.3333333333333333,0.03722504230118443,0.10490693739424704,Distinction,baixo,True,True,equilibrado
DDD_2014B_2637219,0.26277538042243925,0.15057915057915058,0.18237565296388825,0.16352486940722236,0.10015898251192369,0.14058596411537588,Distinction,alto,True,True,equilibrado
DDD_2014B_2643028,0.4381107491856677,0.07736156351791532,0.09201954397394137,0.14413680781758959,0.06758957654723127,0.18078175895765472,Pass,medio,True,True,antecipado
DDD_2014B_264723,0.5309734513274337,0.2404997397188964,0.11348256116605934,0.10463300364393545,0.004685059864653826,0.005726184279021343,Pass,alto,True,True,antecipado
DDD_2014B_2648035,0.3541095890410959,0.16917808219178082,0.17157534246575343,0.1684931506849315,0.03767123287671233,0.09897260273972602,Pass,alto,True,True,antecipado
DDD_2014B_2659530,0.27891654465592974,0.12152269399707175,0.13177159590043924,0.21961932650073207,0.02562225475841874,0.2225475841874085,Distinction,medio,True,True,antecipado
DDD_2014B_2660408,0.310546875,0.19140625,0.021484375,0.189453125,0.109375,0.177734375,Pass,baixo,True,True,antecipado
DDD_2014B_2661162,0.2540485829959514,0.14676113360323886,0.19433198380566802,0.18016194331983806,0.061234817813765184,0.16346153846153846,Pass,alto,True,True,equilibrado
DDD_2014B_266922,0.3815789473684211,0.19298245614035087,0.14327485380116958,0.1476608187134503,0.06725146198830409,0.06725146198830409,Pass,medio,True,True,antecipado
DDD_2014B_2669736,0.31201461854728185,0.14938328003654636,0.10735495660118775,0.1407035175879397,0.12654179990863407,0.16400182731841023,Pass,alto,True,True,antecipado
DDD_2014B_2669995,0.4867886178861789,0.23272357723577236,0.10975609756097561,0.06605691056910569,0.026422764227642278,0.0782520325203252,Pass,medio,True,True,antecipado
DDD_2014B_2675343,0.20842572062084258,0.22394678492239467,0.18403547671840353,0.270509977827051,0.03325942350332594,0.07982261640798226,Pass,baixo,True,True,equilibrado
DDD_2014B_2684847,0.39541284403669724,0.25504587155963304,0.11743119266055047,0.12477064220183487,0.044954128440366975,0.062385321100917435,Pass,medio,True,True,antecipado
DDD_2014B_2685827,0.45316681534344333,0.13826940231935772,0.09991079393398751,0.12578055307760927,0.11685994647636039,0.06601248884924175,Pass,medio,True,True,antecipado
DDD_2014B_2686365,0.875,0.125,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_2686865,0.39235412474849096,0.11871227364185111,0.13078470824949698,0.13279678068410464,0.04627766599597585,0.1790744466800805,Pass,baixo,True,True,antecipado
DDD_2014B_2688692,0.3736559139784946,0.14516129032258066,0.12903225806451613,0.23118279569892472,0.043010752688172046,0.07795698924731183,Pass,baixo,True,True,antecipado
DDD_2014B_2692577,0.4243654822335025,0.16243654822335024,0.05583756345177665,0.14822335025380712,0.08527918781725888,0.12385786802030457,Distinction,medio,True,True,antecipado
DDD_2014B_2692948,0.060851926977687626,0.3144016227180527,0.06490872210953347,0.05273833671399594,0.22920892494929007,0.2778904665314402,Pass,baixo,True,True,fim-pesado
DDD_2014B_2694886,0.287596048298573,0.13721185510428102,0.08122941822173436,0.2524698133918771,0.04171240395170143,0.19978046103183314,Pass,medio,True,True,antecipado
DDD_2014B_2696376,0.0,0.450354609929078,0.0035460992907801418,0.1879432624113475,0.3262411347517731,0.031914893617021274,Fail,baixo,True,False,equilibrado
DDD_2014B_2698251,0.3388484447385837,0.11780277961614824,0.1687624090006618,0.22236929185969556,0.07610853739245532,0.07610853739245532,Fail,medio,True,False,antecipado
DDD_2014B_271974,0.4964467005076142,0.16751269035532995,0.03654822335025381,0.16142131979695432,0.04263959390862944,0.09543147208121827,Pass,medio,True,True,antecipado
DDD_2014B_277166,0.19525547445255476,0.1624087591240876,0.24452554744525548,0.34124087591240876,0.0,0.05656934306569343,Pass,baixo,True,True,equilibrado
DDD_2014B_284540,0.9952153110047847,0.004784688995215311,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_285412,0.5757372654155496,0.17761394101876676,0.06099195710455764,0.11126005361930295,0.027479892761394103,0.04691689008042895,Pass,medio,True,True,antecipado
DDD_2014B_286449,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_291005,0.42548887390424817,0.1827376938637896,0.1861092380310182,0.20566419420094403,0.0,0.0,Fail,medio,False,False,desistente
DDD_2014B_300592,0.11390284757118928,0.2964824120603015,0.06030150753768844,0.22445561139028475,0.2696817420435511,0.035175879396984924,Pass,baixo,True,True,equilibrado
DDD_2014B_306944,0.72,0.2023529411764706,0.05411764705882353,0.01411764705882353,0.009411764705882352,0.0,Fail,baixo,True,False,antecipado
DDD_2014B_309756,0.15057915057915058,0.06435006435006435,0.18275418275418276,0.5958815958815958,0.005148005148005148,0.001287001287001287,Fail,medio,True,False,equilibrado
DDD_2014B_312761,0.4654867256637168,0.10265486725663717,0.2088495575221239,0.15752212389380532,0.05132743362831858,0.01415929203539823,Pass,medio,True,True,antecipado
DDD_2014B_317801,0.3121924548933844,0.2077638053581192,0.202843083652269,0.09513395297977037,0.0683433570256971,0.11372334609075997,Pass,alto,True,True,antecipado
DDD_2014B_321810,0.37782561894510225,0.1743810548977395,0.15392895586652314,0.12809472551130247,0.07857911733046287,0.08719052744886975,Pass,medio,True,True,antecipado
DDD_2014B_325044,0.16798059429957551,0.15888417222559126,0.27228623408126135,0.13402061855670103,0.0861127956337174,0.18071558520315342,Distinction,medio,True,True,equilibrado
DDD_2014B_325566,0.3302325581395349,0.16744186046511628,0.1,0.2744186046511628,0.12790697674418605,0.0,Fail,baixo,True,False,antecipado
DDD_2014B_327449,0.33259911894273125,0.2422907488986784,0.06167400881057269,0.21145374449339208,0.13876651982378854,0.013215859030837005,Fail,baixo,True,False,antecipado
DDD_2014B_328123,0.601639344262295,0.25245901639344265,0.05901639344262295,0.021311475409836064,0.0,0.06557377049180328,Fail,baixo,True,False,antecipado
DDD_2014B_333308,0.2694136291600634,0.09033280507131537,0.15689381933438987,0.25356576862123614,0.1109350237717908,0.11885895404120443,Pass,medio,True,True,equilibrado
DDD_2014B_339513,0.3083491461100569,0.11859582542694497,0.028462998102466792,0.21537001897533206,0.04269449715370019,0.286527514231499,Pass,medio,True,True,fim-pesado
DDD_2014B_347365,0.9878542510121457,0.012145748987854251,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_354050,0.13128491620111732,0.10614525139664804,0.33519553072625696,0.19832402234636873,0.22625698324022347,0.002793296089385475,Fail,baixo,True,False,equilibrado
DDD_2014B_355309,0.28498727735368956,0.15521628498727735,0.08651399491094147,0.27989821882951654,0.11450381679389313,0.07888040712468193,Distinction,baixo,True,True,equilibrado
DDD_2014B_355935,0.4067055393586006,0.18950437317784258,0.06268221574344024,0.24052478134110788,0.04664723032069971,0.05393586005830904,Pass,medio,True,True,antecipado
DDD_2014B_356166,0.17601626016260163,0.08617886178861789,0.2032520325203252,0.2991869918699187,0.08455284552845528,0.1508130081300813,Pass,alto,True,True,equilibrado
DDD_2014B_356297,0.33444121312837555,0.0805982550893228,0.19360199418363108,0.1566265060240964,0.07769007062733693,0.1570419609472372,Pass,alto,True,True,antecipado
DDD_2014B_362115,0.6172839506172839,0.38271604938271603,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_363122,0.205761316872428,0.16049382716049382,0.24279835390946503,0.21810699588477367,0.053497942386831275,0.11934156378600823,Pass,baixo,True,True,equilibrado
DDD_2014B_365397,0.2973372781065089,0.3076923076923077,0.06656804733727811,0.1804733727810651,0.14644970414201183,0.0014792899408284023,Fail,medio,True,False,antecipado
DDD_2014B_365764,0.31277533039647576,0.4008810572687225,0.07929515418502203,0.20704845814977973,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_367127,0.3023255813953488,0.15652951699463327,0.13327370304114491,0.29695885509839,0.09749552772808587,0.013416815742397137,Pass,medio,True,True,equilibrado
DDD_2014B_367646,0.25343092406221407,0.11893870082342177,0.1445562671546203,0.19762122598353157,0.12442817932296432,0.16102470265324795,Distinction,medio,True,True,equilibrado
DDD_2014B_370865,0.2551369863013699,0.1934931506849315,0.08904109589041095,0.3613013698630137,0.07705479452054795,0.023972602739726026,Pass,baixo,True,True,equilibrado
DDD_2014B_374645,0.2564575645756458,0.11439114391143912,0.15313653136531366,0.2785977859778598,0.13284132841328414,0.06457564575645756,Pass,baixo,True,True,equilibrado
DDD_2014B_375856,0.34647550776583036,0.2066905615292712,0.04898446833930705,0.04898446833930705,0.11589008363201912,0.23297491039426524,Pass,medio,True,True,antecipado
DDD_2014B_376280,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_378728,0.43644716692189894,0.0995405819295559,0.14318529862174578,0.19295558958652373,0.06125574272588055,0.0666156202143951,Pass,medio,True,True,antecipado
DDD_2014B_382051,0.19,0.22375,0.025,0.15125,0.265,0.145,Pass,medio,True,True,equilibrado
DDD_2014B_384372,0.5066666666666667,0.49333333333333335,0.0,0.0,0.0,0.0,Fail,medio,False,False,desistente
DDD_2014B_385927,0.2076749435665914,0.2686230248306998,0.05417607223476298,0.033860045146726865,0.07674943566591422,0.35891647855530473,Pass,baixo,True,True,fim-pesado
DDD_2014B_386671,0.26846528084918175,0.27908005307386113,0.19725785050862452,0.11189739053516143,0.048651039363113664,0.0946483856700575,Distinction,alto,True,True,antecipado
DDD_2014B_387289,0.4444444444444444,0.5387205387205387,0.016835016835016835,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_387963,0.3227944926058134,0.1366649668536461,0.11473737888832228,0.1631820499745028,0.12595614482406936,0.1366649668536461,Distinction,alto,True,True,antecipado
DDD_2014B_390026,0.31444141689373295,0.19564032697547684,0.11716621253405994,0.21634877384196186,0.08555858310626703,0.07084468664850137,Pass,medio,True,True,antecipado
DDD_2014B_391611,0.8,0.2,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_391924,0.22141823444283648,0.24855282199710566,0.06729377713458755,0.20803183791606367,0.12047756874095514,0.13422575976845152,Pass,alto,True,True,antecipado
DDD_2014B_395288,0.1111111111111111,0.09961685823754789,0.034482758620689655,0.2835249042145594,0.25287356321839083,0.21839080459770116,Fail,baixo,True,False,equilibrado
DDD_2014B_39660,0.5507936507936508,0.3412698412698413,0.05396825396825397,0.05396825396825397,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_397429,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_402314,0.26896942242355604,0.18289920724801811,0.10645526613816535,0.19535673839184597,0.08833522083805209,0.1579841449603624,Distinction,alto,True,True,antecipado
DDD_2014B_407115,0.9821428571428571,0.0,0.0,0.0,0.0,0.017857142857142856,Fail,baixo,True,False,antecipado
DDD_2014B_407303,0.2762364294330519,0.24125452352231605,0.018094089264173704,0.05910735826296743,0.12303980699638119,0.2822677925211098,Pass,medio,True,True,fim-pesado
DDD_2014B_411060,0.5461209529627367,0.08185705558949298,0.12461820403176542,0.21502748930971288,0.02565668906536347,0.006719609040928528,Pass,medio,True,True,antecipado
DDD_2014B_412600,0.6306818181818182,0.09090909090909091,0.07386363636363637,0.18181818181818182,0.022727272727272728,0.0,Fail,baixo,True,False,antecipado
DDD_2014B_412663,0.4690082644628099,0.125,0.10743801652892562,0.06508264462809918,0.08264462809917356,0.15082644628099173,Pass,medio,True,True,antecipado
DDD_2014B_415151,0.768,0.232,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_415695,0.2850467289719626,0.37383177570093457,0.028037383177570093,0.2546728971962617,0.016355140186915886,0.04205607476635514,Fail,baixo,True,False,antecipado
DDD_2014B_416008,0.26884779516358465,0.08108108108108109,0.05405405405405406,0.2147937411095306,0.06685633001422475,0.31436699857752487,Pass,medio,True,True,fim-pesado
DDD_2014B_418453,0.28601921024546423,0.19156883671291355,0.10352187833511206,0.21878335112059766,0.08271077908217717,0.11739594450373532,Pass,alto,True,True,antecipado
DDD_2014B_418781,0.338865836791148,0.2766251728907331,0.048409405255878286,0.1479944674965422,0.13416320885200553,0.05394190871369295,Pass,medio,True,True,antecipado
DDD_2014B_424880,0.17410161090458487,0.11648079306071871,0.1536555142503098,0.1939281288723668,0.10966542750929369,0.25216852540272616,Pass,medio,True,True,fim-pesado
DDD_2014B_426297,0.3153446033810143,0.1378413524057217,0.11248374512353707,0.15734720416124837,0.08192457737321196,0.19505851755526657,Distinction,medio,True,True,antecipado
DDD_2014B_428769,0.5254237288135594,0.4745762711864407,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_430678,0.4946695095948827,0.24307036247334754,0.09381663113006397,0.06609808102345416,0.057569296375266525,0.04477611940298507,Pass,baixo,True,True,antecipado
DDD_2014B_431406,0.3532110091743119,0.08868501529051988,0.028287461773700305,0.20030581039755352,0.14296636085626913,0.18654434250764526,Distinction,medio,True,True,antecipado
DDD_2014B_434841,0.7786885245901639,0.0,0.00819672131147541,0.0,0.0,0.21311475409836064,Fail,baixo,True,False,antecipado
DDD_2014B_440103,0.2891566265060241,0.25191675794085433,0.06681270536692223,0.27710843373493976,0.03943044906900329,0.0755750273822563,Pass,medio,True,True,antecipado
DDD_2014B_440331,0.3068181818181818,0.14772727272727273,0.15827922077922077,0.273538961038961,0.07548701298701299,0.03814935064935065,Pass,medio,True,True,equilibrado
DDD_2014B_440798,0.4473007712082262,0.46272493573264784,0.08740359897172237,0.002570694087403599,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_441213,0.36946564885496186,0.1251908396946565,0.12061068702290076,0.21221374045801528,0.06870229007633588,0.10381679389312977,Pass,medio,True,True,antecipado
DDD_2014B_442393,0.6705202312138728,0.32947976878612717,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_442873,0.42827298050139273,0.11629526462395544,0.07242339832869081,0.14484679665738162,0.0745125348189415,0.16364902506963788,Pass,medio,True,True,antecipado
DDD_2014B_443861,0.38763197586727,0.10180995475113122,0.16817496229260936,0.23378582202111614,0.07013574660633484,0.038461538461538464,Pass,medio,True,True,antecipado
DDD_2014B_445145,0.38442521631644005,0.1915945611866502,0.1508034610630408,0.22620519159456118,0.04697156983930779,0.0,Fail,medio,True,False,antecipado
DDD_2014B_445857,0.3674314850223072,0.12045889101338432,0.0965583173996176,0.19566602931803698,0.09910771191841937,0.12077756532823454,Pass,alto,True,True,antecipado
DDD_2014B_447162,0.3858736059479554,0.13382899628252787,0.12267657992565056,0.21263940520446098,0.03271375464684015,0.11226765799256505,Pass,medio,True,True,antecipado
DDD_2014B_464685,0.2845336481700118,0.1334120425029516,0.14049586776859505,0.24557260920897284,0.08028335301062574,0.11570247933884298,Pass,medio,True,True,equilibrado
DDD_2014B_465413,0.35723830734966594,0.19510022271714922,0.17015590200445435,0.17282850779510023,0.031180400890868598,0.07349665924276169,Pass,alto,True,True,antecipado
DDD_2014B_467230,0.3078947368421053,0.21052631578947367,0.10263157894736842,0.18157894736842106,0.07894736842105263,0.11842105263157894,Distinction,baixo,True,True,antecipado
DDD_2014B_46753,0.5840359752670039,0.05902192242833052,0.1017425519955031,0.10061832490163013,0.06520517144463181,0.0893760539629005,Pass,medio,True,True,antecipado
DDD_2014B_469425,0.43556701030927836,0.2860824742268041,0.18814432989690721,0.09020618556701031,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_469614,0.5087336244541485,0.19759825327510916,0.16921397379912664,0.07205240174672489,0.018558951965065504,0.03384279475982533,Pass,medio,True,True,antecipado
DDD_2014B_470733,0.3234782608695652,0.3217391304347826,0.12695652173913044,0.08695652173913043,0.09391304347826086,0.04695652173913043,Fail,baixo,True,False,antecipado
DDD_2014B_471476,0.8531553398058253,0.14684466019417475,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_471669,0.41262135922330095,0.587378640776699,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_472257,0.23265895953757226,0.15173410404624277,0.1430635838150289,0.23554913294797689,0.07947976878612717,0.157514450867052,Pass,medio,True,True,equilibrado
DDD_2014B_472284,0.4309656823623304,0.08858739026336791,0.174780526735834,0.1516360734237829,0.05905826017557861,0.09497206703910614,Distinction,medio,True,True,antecipado
DDD_2014B_472651,0.39643347050754457,0.11659807956104253,0.08093278463648834,0.1627800640146319,0.07544581618655692,0.1678097850937357,Distinction,alto,True,True,antecipado
DDD_2014B_474153,0.40486725663716816,0.415929203539823,0.15265486725663716,0.017699115044247787,0.00331858407079646,0.0055309734513274336,Fail,medio,True,False,antecipado
DDD_2014B_474451,0.484375,0.3107638888888889,0.1076388888888889,0.08333333333333333,0.008680555555555556,0.005208333333333333,Fail,baixo,True,False,antecipado
DDD_2014B_479649,0.20977011494252873,0.15804597701149425,0.028735632183908046,0.45689655172413796,0.028735632183908046,0.11781609195402298,Pass,baixo,True,True,equilibrado
DDD_2014B_480956,0.5140388768898488,0.07883369330453564,0.09503239740820735,0.15982721382289417,0.05939524838012959,0.09287257019438445,Pass,medio,True,True,antecipado
DDD_2014B_481863,0.16094674556213018,0.20946745562130178,0.0970414201183432,0.1881656804733728,0.1680473372781065,0.17633136094674556,Pass,medio,True,True,equilibrado
DDD_2014B_484213,0.07930607187112763,0.18587360594795538,0.13135068153655513,0.1734820322180917,0.07806691449814127,0.35192069392812886,Pass,medio,True,True,fim-pesado
DDD_2014B_484762,0.17353139770425388,0.174881836596894,0.11343686698176908,0.29844699527346386,0.09520594193112762,0.14449696151249156,Pass,medio,True,True,equilibrado
DDD_2014B_485219,0.3151515151515151,0.5878787878787879,0.09696969696969697,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_486022,0.2890855457227139,0.2028023598820059,0.28244837758112096,0.09587020648967552,0.09734513274336283,0.032448377581120944,Pass,medio,True,True,antecipado
DDD_2014B_489507,0.32962138084632514,0.155902004454343,0.08685968819599109,0.21158129175946547,0.11358574610244988,0.10244988864142539,Pass,baixo,True,True,antecipado
DDD_2014B_490164,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_491036,0.1625615763546798,0.29720853858784896,0.08702791461412152,0.24630541871921183,0.05747126436781609,0.14942528735632185,Pass,baixo,True,True,antecipado
DDD_2014B_492095,0.14716106604866744,0.20278099652375434,0.10776361529548088,0.3070683661645423,0.04171494785631518,0.19351100811123986,Pass,medio,True,True,equilibrado
DDD_2014B_492537,0.16117216117216118,0.10805860805860806,0.04395604395604396,0.5512820512820513,0.02564102564102564,0.10989010989010989,Pass,baixo,True,True,equilibrado
DDD_2014B_493296,0.5546558704453441,0.3016194331983806,0.08502024291497975,0.058704453441295545,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_496085,0.992,0.0,0.0,0.008,0.0,0.0,Fail,baixo,False,False,desistente
DDD_2014B_498363,0.12432432432432433,0.09837837837837837,0.02810810810810811,0.372972972972973,0.08756756756756756,0.28864864864864864,Pass,medio,True,True,fim-pesado
DDD_2014B_498980,0.3380952380952381,0.37142857142857144,0.13333333333333333,0.10952380952380952,0.03333333333333333,0.014285714285714285,Fail,baixo,True,False,antecipado
DDD_2014B_501487,0.41313050440352284,0.11128903122497999,0.055244195356285025,0.1969575660528423,0.10488390712570056,0.11849479583666933,Distinction,medio,True,True,antecipado
DDD_2014B_502004,0.3029861616897305,0.10050983248361253,0.12964311726147124,0.19664967225054625,0.12672978878368535,0.1434814275309541,Pass,medio,True,True,equilibrado
