aluno,total_cliques,media_semanal,semanas_ativas,semanas_mortas,inclinacao,centro_massa,std_forma,pico_posicao,frac_segunda_metade,cliques_pre_curso,final_result,faixa_volume
EEE_2014J_611405,2370,79.0,27,3,-0.000887624787034821,0.4312090790048014,0.027293197114344928,0.5517241379310345,0.48565400843881856,240,Distinction,alto
EEE_2014J_611961,2150,71.66666666666667,25,5,-0.0017114623483457068,0.3673616680032078,0.034846560741414324,0.5862068965517241,0.3776744186046511,31,Pass,alto
EEE_2014J_613644,97,3.2333333333333334,4,26,-0.005116796440489433,0.10344827586206896,0.16078692244828766,0.10344827586206896,0.0,0,Fail,baixo
EEE_2014J_613953,1864,62.13333333333333,29,1,-6.34944883919663e-05,0.4950791771496227,0.029772417181210955,0.6206896551724138,0.572961373390558,83,Pass,alto
EEE_2014J_614181,1238,41.266666666666666,26,4,-0.0002479869034162888,0.48078101498523756,0.037193522844545274,0.5517241379310345,0.6486268174474961,19,Pass,medio
EEE_2014J_614300,1665,55.5,29,1,-0.0017796216683869629,0.3620793207000105,0.027464264369337847,0.41379310344827586,0.33573573573573573,227,Pass,medio
EEE_2014J_614737,208,6.933333333333334,6,24,-0.004244031830238726,0.1710875331564987,0.07835145516178854,0.10344827586206896,0.0,22,Fail,baixo
EEE_2014J_617309,140,4.666666666666667,3,27,-0.005498172572699825,0.07389162561576354,0.1457018357582039,0.06896551724137931,0.0,11,Fail,baixo
EEE_2014J_617888,1906,63.53333333333333,26,4,-0.0015598537257790223,0.37911133625212584,0.03444756302945991,0.0,0.3961175236096538,126,Pass,alto
EEE_2014J_619168,489,16.3,11,19,-0.003251510994947806,0.24800789789154504,0.07324784939487847,0.06896551724137931,0.13701431492842536,14,Pass,baixo
EEE_2014J_62034,1861,62.03333333333333,26,4,-0.0006487595328022835,0.44972113620782295,0.03584205566999753,0.5862068965517241,0.4696399785061795,28,Pass,alto
EEE_2014J_620343,2851,95.03333333333333,29,1,-0.0015958337121139703,0.37632288731116736,0.033511429260471334,0.5517241379310345,0.38863556646790604,45,Distinction,alto
EEE_2014J_620519,1558,51.93333333333333,27,3,-0.0016372492042934597,0.3731131866672569,0.03663860180006118,0.5517241379310345,0.45635430038510927,2,Pass,medio
EEE_2014J_620782,1060,35.333333333333336,24,6,-0.0007467416626440278,0.4421275211450878,0.0594785364115432,0.6206896551724138,0.47735849056603774,1,Pass,medio
EEE_2014J_621380,468,15.6,20,10,-0.0019318711198577716,0.3502799882110227,0.046332223622660776,0.034482758620689655,0.4102564102564103,18,Pass,baixo
EEE_2014J_622129,1907,63.56666666666667,28,2,-0.0002735662126478588,0.47879861851979105,0.04486546070976747,0.5862068965517241,0.5458835867855271,0,Pass,alto
EEE_2014J_622315,751,25.033333333333335,10,20,-0.001916317731345229,0.35148537582074474,0.06096100717624152,0.2413793103448276,0.4167776298268975,0,Fail,medio
EEE_2014J_623467,5070,169.0,30,0,-0.0010100198993841507,0.42172345779772835,0.02642767415140465,0.5862068965517241,0.4516765285996055,36,Pass,alto
EEE_2014J_623889,1852,61.733333333333334,28,2,-0.0021562234976707983,0.3328926789305131,0.03439258757954819,0.4827586206896552,0.24244060475161985,10,Pass,alto
EEE_2014J_623989,1954,65.13333333333334,23,7,-0.0006589830848104856,0.4489288109271874,0.030693655253519535,0.5517241379310345,0.5353121801432957,90,Distinction,alto
EEE_2014J_624222,2969,98.96666666666667,28,2,-0.001358719373459002,0.3946992485569273,0.037638789573342754,0.5862068965517241,0.48804311215897606,54,Distinction,alto
EEE_2014J_625614,2705,90.16666666666667,28,2,-0.0016688084316317776,0.3706673465485372,0.03366754123188451,0.5862068965517241,0.4229205175600738,0,Pass,alto
EEE_2014J_625785,1546,51.53333333333333,26,4,-0.0020393508958494915,0.3419503055716644,0.03433841006733156,0.06896551724137931,0.295601552393273,11,Pass,medio
EEE_2014J_625797,182,6.066666666666666,7,23,-0.0019117700986444033,0.35183781735505876,0.07586840210082929,0.2413793103448276,0.24175824175824176,329,Fail,baixo
EEE_2014J_626998,58,1.9333333333333333,5,25,0.0018104407195734724,0.6403091557669441,0.1258292614565886,0.6551724137931034,0.9482758620689655,0,Pass,baixo
EEE_2014J_627283,1213,40.43333333333333,24,6,-0.000674744403188667,0.44770730875287834,0.056658567654183145,0.5862068965517241,0.528441879637263,3,Pass,medio
EEE_2014J_627312,803,26.766666666666666,26,4,-0.001365568772276378,0.39416842014858083,0.03592323218043712,0.5172413793103449,0.47820672478206727,188,Pass,medio
EEE_2014J_628054,497,16.566666666666666,14,16,0.0018428703477819084,0.6428224519530978,0.0598698530889051,0.8620689655172413,0.7625754527162978,0,Pass,baixo
EEE_2014J_628480,1640,54.666666666666664,29,1,-0.00012235817575083422,0.4905172413793103,0.03571711366196317,0.5862068965517241,0.6243902439024391,15,Pass,medio
EEE_2014J_628741,825,27.5,28,2,-0.0017158458893720286,0.36702194357366774,0.05556466408343186,0.034482758620689655,0.41333333333333344,10,Pass,medio
EEE_2014J_628766,1343,44.766666666666666,26,4,-0.002779459596457385,0.28459188127455254,0.045689945456995305,0.034482758620689655,0.31347728965003724,13,Pass,medio
EEE_2014J_629014,7417,247.23333333333332,30,0,-0.001072934243147338,0.41684759615608136,0.023398809712143698,0.5172413793103449,0.4500471888903871,363,Pass,alto
EEE_2014J_629101,712,23.733333333333334,23,7,-0.0018847408481333812,0.35393258426966295,0.04104222146209597,0.034482758620689655,0.4297752808988764,0,Pass,medio
EEE_2014J_629400,1307,43.56666666666667,25,5,-0.0013125184575567684,0.39827981953935043,0.031507762356495383,0.2413793103448276,0.3695485845447589,105,Pass,medio
EEE_2014J_629535,606,20.2,17,13,-0.0015631596530064577,0.3788551268919996,0.05493240467739452,0.6206896551724138,0.39438943894389444,1,Pass,baixo
EEE_2014J_629642,4904,163.46666666666667,30,0,-0.0015161852847191107,0.38249564043426887,0.024367179450174005,0.3793103448275862,0.29893964110929855,103,Pass,alto
EEE_2014J_629862,1198,39.93333333333333,24,6,-0.0011598864254662477,0.4101088020263658,0.03429348948648701,0.5517241379310345,0.4031719532554257,25,Pass,medio
EEE_2014J_630105,1533,51.1,27,3,-0.002182173858465629,0.33088152596891385,0.04021861909161213,0.5517241379310345,0.38943248532289626,201,Pass,medio
EEE_2014J_630106,3720,124.0,29,1,-0.0019321348690899097,0.3502595476455321,0.02464952625122354,0.10344827586206896,0.27634408602150534,2,Pass,alto
EEE_2014J_630519,1704,56.8,27,3,-0.0037903356363617386,0.20624898818196535,0.060061985670985495,0.0,0.1830985915492958,694,Pass,alto
EEE_2014J_630541,2913,97.1,30,0,-0.0010982947448570659,0.4148821572735775,0.025389497457032218,0.5172413793103449,0.4596635770683145,213,Distinction,alto
EEE_2014J_631113,928,30.933333333333334,23,7,-0.0004502128802117294,0.465108501783591,0.04165204856534097,0.5517241379310345,0.5678879310344829,190,Pass,medio
EEE_2014J_632626,2414,80.46666666666667,26,4,-0.0006331254556061099,0.4509327771905265,0.03379390348048272,0.10344827586206896,0.5306545153272577,11,Distinction,alto
EEE_2014J_632635,1350,45.0,14,16,-0.0022711654925225548,0.32398467432950195,0.05609059234498543,0.034482758620689655,0.20074074074074075,31,Pass,medio
EEE_2014J_632950,3087,102.9,30,0,-0.0012825682208897125,0.40060096288104735,0.028491096025775094,0.5517241379310345,0.4376417233560091,138,Distinction,alto
EEE_2014J_633824,6183,206.1,30,0,-0.0005968858240426358,0.4537413486366957,0.017832392532401035,0.5517241379310345,0.49781659388646293,248,Distinction,alto
EEE_2014J_633914,2821,94.03333333333333,26,4,0.000545487739143773,0.5422752997836423,0.0443895297942486,0.6206896551724138,0.5987238567883729,83,Pass,alto
EEE_2014J_634094,714,23.8,20,10,-0.0005913822703719978,0.45416787404617015,0.0702828230543696,0.6206896551724138,0.6358543417366948,16,Pass,medio
EEE_2014J_634367,5233,174.43333333333334,30,0,-0.0008448566011835135,0.43452361340827766,0.024575223970154457,0.5517241379310345,0.4366520160519779,418,Pass,alto
EEE_2014J_634552,603,20.1,24,6,-0.0002313239143548112,0.4820723966375021,0.04883127686032848,0.5862068965517241,0.5207296849087893,0,Pass,baixo
EEE_2014J_634721,1403,46.766666666666666,23,7,-0.0014177469699840728,0.3901246098262345,0.04860910508861055,0.1724137931034483,0.49109052031361367,4,Pass,medio
EEE_2014J_634776,2000,66.66666666666667,26,4,-0.0013777530589543928,0.39322413793103433,0.04350197952073242,0.1724137931034483,0.4040000000000001,68,Pass,alto
EEE_2014J_634879,3102,103.4,30,0,-0.001196400614193434,0.4072789524000091,0.03462964696698656,0.5517241379310345,0.4725983236621535,12,Pass,alto
EEE_2014J_634940,1369,45.63333333333333,25,5,-0.00013601672501952131,0.48945870381098716,0.030309834119390016,0.7586206896551724,0.5617238860482103,399,Distinction,medio
EEE_2014J_635325,1729,57.63333333333333,27,3,-0.0008151207144240334,0.43682814463213726,0.03996678583747874,0.6206896551724138,0.5569693464430305,89,Pass,alto
EEE_2014J_635564,1413,47.1,25,5,-0.0015755494624443136,0.3778949166605656,0.03355607252784997,0.10344827586206896,0.40976645435244163,28,Pass,medio
EEE_2014J_635720,1524,50.8,21,9,-0.0017832587389312697,0.36179744773282657,0.03192619674443038,0.034482758620689655,0.3595800524934383,55,Pass,medio
EEE_2014J_635953,2043,68.1,27,3,-0.0008714746411550981,0.4324607153104799,0.03501776477591472,0.4827586206896552,0.44982868330885956,20,Distinction,alto
EEE_2014J_636124,3007,100.23333333333333,29,1,-0.001172125995961222,0.4091602353130053,0.030834803554954483,0.5862068965517241,0.44595942800133026,92,Distinction,alto
EEE_2014J_636443,1138,37.93333333333333,23,7,-0.002982028459663246,0.2688927943760985,0.048977892789824444,0.0,0.3154657293497364,52,Pass,medio
EEE_2014J_636467,1857,61.9,27,3,-0.001485405611332643,0.38488106512172027,0.0320088111303028,0.7586206896551724,0.3333333333333333,31,Pass,alto
EEE_2014J_636996,2660,88.66666666666667,30,0,-0.0014266478208870342,0.38943479388125496,0.033035871001219505,0.034482758620689655,0.4312030075187971,144,Pass,alto
EEE_2014J_637123,2401,80.03333333333333,29,1,-0.0010576794337175974,0.41802984388688624,0.0341961712997915,0.5862068965517241,0.45647646813827575,15,Pass,alto
EEE_2014J_637401,2404,80.13333333333334,29,1,-0.0009420709644104464,0.4269895002581903,0.03502135728673989,0.5862068965517241,0.5370216306156406,277,Pass,alto
EEE_2014J_637528,662,22.066666666666666,5,25,-0.005662552214780437,0.06115220335451609,0.08533244379379555,0.06896551724137931,0.0,4,Fail,medio
EEE_2014J_637624,775,25.833333333333332,19,11,-0.0009269080340162912,0.42816462736373745,0.06465540522216322,0.06896551724137931,0.4361290322580645,7,Pass,medio
EEE_2014J_638018,1003,33.43333333333333,27,3,-0.0009593022933424422,0.4256540722659607,0.05329208556158923,0.6206896551724138,0.4875373878364904,117,Distinction,medio
EEE_2014J_638257,600,20.0,16,14,-0.002295142751205042,0.3221264367816091,0.05601256472799122,0.10344827586206896,0.2966666666666667,36,Fail,baixo
EEE_2014J_638604,3723,124.1,28,2,-0.0017776638441196347,0.36223105208072837,0.029900956707121246,0.034482758620689655,0.37254901960784315,248,Pass,alto
EEE_2014J_638970,434,14.466666666666667,20,10,-0.001995048261509204,0.3453837597330367,0.05360212797707988,0.06896551724137931,0.28801843317972353,30,Pass,baixo
EEE_2014J_639012,2108,70.26666666666667,25,5,-0.0017575927712216615,0.3637865602303213,0.032138067294143056,0.13793103448275862,0.4060721062618596,3,Pass,alto
EEE_2014J_639194,1667,55.56666666666667,26,4,-0.0013050560077083584,0.3988581594026023,0.028551467438214066,0.4482758620689655,0.33833233353329334,16,Distinction,medio
EEE_2014J_639243,1012,33.733333333333334,16,14,-0.0036496414549323586,0.21715278724274226,0.048978997158448084,0.06896551724137931,0.06719367588932806,279,Fail,medio
EEE_2014J_639253,1815,60.5,24,6,-0.0004950710461884495,0.4616319939203951,0.054725241911663745,0.6206896551724138,0.5735537190082645,50,Distinction,alto
EEE_2014J_640109,396,13.2,7,23,-0.005359490342805137,0.08463949843260188,0.08116608407515313,0.10344827586206896,0.0,0,Fail,baixo
EEE_2014J_640307,1330,44.333333333333336,23,7,-0.002144738932983181,0.3337827326938035,0.03302588725853378,0.1724137931034483,0.281203007518797,114,Fail,medio
EEE_2014J_640439,1411,47.03333333333333,16,14,-0.0035530461832936665,0.22463892079474082,0.05739456864954244,0.13793103448275862,0.12827781715095676,39,Pass,medio
EEE_2014J_641116,1533,51.1,26,4,-0.0020167367234885185,0.34370290392963987,0.03438198929309882,0.034482758620689655,0.2746249184605349,101,Pass,medio
EEE_2014J_641195,308,10.266666666666667,8,22,-0.004904439275963191,0.11990595611285264,0.09493236050259486,0.06896551724137931,0.0,0,Fail,baixo
EEE_2014J_641200,4234,141.13333333333333,28,2,-0.0007506372219592129,0.441825615298161,0.02738536255957796,0.5862068965517241,0.45843174303259326,164,Distinction,alto
EEE_2014J_641566,1059,35.3,20,10,9.978561847651518e-05,0.50773338543193,0.06634701396736542,0.4827586206896552,0.5712936732766762,286,Distinction,medio
EEE_2014J_641569,2219,73.96666666666667,22,8,-0.0017291256972220405,0.3659927584652919,0.038508151769884376,0.06896551724137931,0.31545741324921134,0,Distinction,alto
EEE_2014J_641881,273,9.1,6,24,-0.00547372538473762,0.07578628268283441,0.07383383378827472,0.06896551724137931,0.0,4,Fail,baixo
EEE_2014J_641899,1474,49.13333333333333,25,5,-0.0019469846640998662,0.3491086885322603,0.04020143628449341,0.5517241379310345,0.3860244233378562,10,Pass,medio
EEE_2014J_642066,355,11.833333333333334,8,22,-0.004105343965908913,0.18183584264205926,0.07194994598800955,0.10344827586206896,0.18028169014084508,0,Fail,baixo
EEE_2014J_642342,4306,143.53333333333333,29,1,-0.001904267889129016,0.3524192385925011,0.034206262469657196,0.10344827586206896,0.33581049698095683,655,Distinction,alto
EEE_2014J_642591,4196,139.86666666666667,30,0,-2.0889644356455602e-05,0.49838105256237475,0.03473921184544345,0.5172413793103449,0.6265490943755959,273,Distinction,alto
EEE_2014J_642656,3977,132.56666666666666,27,3,-0.00042787742534031224,0.46683949953612586,0.024715872878264017,0.5172413793103449,0.5861201910988182,112,Distinction,alto
EEE_2014J_642839,1185,39.5,25,5,-0.0015448951718505795,0.3802706241815801,0.044322010856713646,0.4827586206896552,0.35105485232067507,95,Fail,medio
EEE_2014J_643077,1761,58.7,26,4,-0.001276072410571656,0.4011043881806967,0.034857534620805646,0.034482758620689655,0.4287336740488359,14,Pass,alto
EEE_2014J_643118,5428,180.93333333333334,28,2,-0.0010656235578219643,0.4174141742687978,0.030422822909384355,0.034482758620689655,0.47236551215917466,369,Distinction,alto
EEE_2014J_643168,921,30.7,17,13,-0.002150054530368524,0.33337077389643943,0.05178379108008221,0.6206896551724138,0.33224755700325737,28,Pass,medio
EEE_2014J_643267,1920,64.0,25,5,-0.0006648591027067113,0.44847341954022996,0.02982121446514085,0.5172413793103449,0.4854166666666667,189,Pass,alto
EEE_2014J_643270,1244,41.46666666666667,24,6,-0.0026735672719599133,0.2927985364231067,0.051186595620491514,0.034482758620689655,0.3456591639871383,0,Pass,medio
EEE_2014J_643404,737,24.566666666666666,15,15,-0.0031921492748614097,0.2526084311982407,0.047835766960519305,0.034482758620689655,0.24559023066485752,193,Fail,medio
EEE_2014J_643416,1492,49.733333333333334,23,7,-0.002281951647198108,0.3231487473421466,0.03297057313623255,0.06896551724137931,0.3297587131367292,33,Fail,medio
EEE_2014J_643434,464,15.466666666666667,20,10,-0.00330443788117065,0.24390606420927463,0.05401630094336988,0.06896551724137931,0.18749999999999997,25,Pass,baixo
EEE_2014J_643457,2895,96.5,26,4,-0.001898328789808672,0.35287951878982793,0.03191838814880775,0.034482758620689655,0.36960276338514675,85,Pass,alto
EEE_2014J_643481,3366,112.2,19,11,-0.0015119459992848723,0.3828241850554223,0.04038039747244081,0.5862068965517241,0.4052287581699346,74,Fail,alto
EEE_2014J_643484,2026,67.53333333333333,24,6,-0.0018153328201676307,0.3593117064370085,0.03827181285785513,0.4827586206896552,0.3336623889437315,197,Pass,alto
EEE_2014J_643510,1301,43.36666666666667,30,0,-0.0022884766488343437,0.3226430597153384,0.03453035937469138,0.0,0.31975403535741725,138,Pass,medio
EEE_2014J_643514,3851,128.36666666666667,27,3,-0.0012288098753079465,0.4047672346636342,0.027371081546872116,0.3793103448275862,0.39781874837704495,112,Distinction,alto
EEE_2014J_643531,4261,142.03333333333333,29,1,-9.027214519561881e-05,0.4930039087473394,0.0333167213880897,0.5862068965517241,0.6113588359540013,3,Pass,alto
EEE_2014J_643705,4141,138.03333333333333,29,1,-0.001234621956457562,0.4043167983745388,0.040263032664065154,0.5862068965517241,0.49432504226032364,757,Pass,alto
EEE_2014J_643770,542,18.066666666666666,14,16,-0.0013692951167553948,0.3938796284514569,0.07291431577829734,0.2413793103448276,0.45387453874538747,22,Fail,baixo
EEE_2014J_643771,1757,58.56666666666667,25,5,-0.0012009802835377073,0.40692402802582767,0.034680206961880636,0.0,0.4496300512236767,9,Distinction,alto
EEE_2014J_644072,2353,78.43333333333334,24,6,-0.001575249828987868,0.3779181382534402,0.03732521190869903,0.06896551724137931,0.3654908627284318,66,Fail,alto
EEE_2014J_644113,3692,123.06666666666666,28,2,-0.002047417559175538,0.3413251391638958,0.03866641938392327,0.034482758620689655,0.3919284940411701,2,Distinction,alto
EEE_2014J_644246,2643,88.1,28,2,-0.0012091460768828364,0.4062911790415801,0.03265491948970073,0.5172413793103449,0.5104048429814606,430,Distinction,alto
EEE_2014J_644480,1737,57.9,25,5,-0.0011656270032012802,0.40966390725190094,0.04555240190872798,0.06896551724137931,0.4306275187104203,122,Pass,alto
EEE_2014J_644514,1520,50.666666666666664,27,3,-0.0007192201861717702,0.4442604355716879,0.040488894395944816,0.6206896551724138,0.5144736842105263,0,Pass,medio
EEE_2014J_644742,2148,71.6,29,1,-0.0010021480519426713,0.4223335259744428,0.03198555546272106,0.5862068965517241,0.4799813780260707,35,Pass,alto
EEE_2014J_644794,2038,67.93333333333334,29,1,-0.0013116744043376082,0.3983452336638354,0.046554018685434684,0.0,0.47399411187438667,0,Pass,alto
EEE_2014J_645126,1911,63.7,27,3,-0.0012862713323542809,0.40031397174254313,0.029121603939306726,0.034482758620689655,0.4484563055991627,184,Distinction,alto
EEE_2014J_645170,1493,49.766666666666666,22,8,-0.0011019164704103015,0.41460147354320165,0.03696003171940853,0.6206896551724138,0.46952444742129945,0,Pass,medio
EEE_2014J_645319,2417,80.56666666666666,24,6,-0.0016045962898140402,0.37564378753941197,0.04203670566516398,0.5172413793103449,0.47207281754240793,0,Pass,alto
EEE_2014J_645451,4702,156.73333333333332,27,3,-0.0009991724819249524,0.4225641326508162,0.026059119138936625,0.5862068965517241,0.4438536792854105,113,Pass,alto
EEE_2014J_645542,3458,115.26666666666667,29,1,-0.002154955284163177,0.33299096547735385,0.04723785109680861,0.5862068965517241,0.3782533256217467,85,Pass,alto
EEE_2014J_645831,3766,125.53333333333333,28,2,-0.0009735251949856361,0.4245517973886131,0.025120363421083498,0.5172413793103449,0.43866171003717463,527,Distinction,alto
EEE_2014J_645889,369,12.3,17,13,-0.0028161371713828374,0.28174936921783006,0.06731258540245877,0.034482758620689655,0.3224932249322494,0,Pass,baixo
EEE_2014J_646005,3434,114.46666666666667,27,3,-0.0010162070973831656,0.4212439499528047,0.032131536896225436,0.5862068965517241,0.49271986022131625,377,Distinction,alto
EEE_2014J_646040,822,27.4,22,8,-0.0014089729328883944,0.39080459770114945,0.044807407852078845,0.6206896551724138,0.5024330900243309,0,Pass,medio
EEE_2014J_646070,1707,56.9,29,1,-0.0011597863407431153,0.4101165585924085,0.03577179517697314,0.6206896551724138,0.48623315758640895,233,Pass,alto
EEE_2014J_646071,870,29.0,19,11,-0.0009399971871683743,0.42715021799445113,0.07044267354287624,0.6206896551724138,0.5080459770114942,2,Pass,medio
EEE_2014J_646184,2080,69.33333333333333,28,2,-0.0009001454607683749,0.43023872679045094,0.02764940958551105,0.034482758620689655,0.5211538461538461,35,Pass,alto
EEE_2014J_646197,2899,96.63333333333334,27,3,-0.000704089976176051,0.44543302684635616,0.029312944453017218,0.6206896551724138,0.5322525008623663,97,Distinction,alto
EEE_2014J_646361,1716,57.2,26,4,-0.0014136401233175427,0.39044289044289054,0.033372635639652516,0.034482758620689655,0.33741258741258734,161,Pass,alto
EEE_2014J_646363,224,7.466666666666667,10,20,-0.005206181471476243,0.09652093596059114,0.11719201143999312,0.034482758620689655,0.013392857142857142,2,Fail,baixo
EEE_2014J_646502,1048,34.93333333333333,23,7,-0.0014910545219879593,0.3844432745459331,0.03473416424076547,0.06896551724137931,0.366412213740458,29,Pass,medio
EEE_2014J_646520,1367,45.56666666666667,27,3,-0.0007816536784348701,0.4394218399212976,0.03992820405399482,0.6896551724137931,0.5435259692757864,32,Pass,medio
EEE_2014J_646547,1650,55.0,19,11,-0.0036851720767182377,0.21439916405433648,0.04482909763872725,0.1724137931034483,0.06424242424242424,90,Fail,medio
EEE_2014J_646581,423,14.1,18,12,-0.0026017876442698345,0.29836145756908783,0.056866644660645185,0.10344827586206896,0.2269503546099291,4,Fail,baixo
EEE_2014J_646815,914,30.466666666666665,18,12,-0.002484647420060705,0.30743982494529537,0.05705227414189536,0.5517241379310345,0.3533916849015317,0,Fail,medio
EEE_2014J_646841,349,11.633333333333333,12,18,-0.004731777747321921,0.13328722458255113,0.07832186031561343,0.10344827586206896,0.0,20,Fail,baixo
EEE_2014J_646903,1366,45.53333333333333,22,8,-0.0010113726492914686,0.4216186196799111,0.050264538080652524,0.6206896551724138,0.46778916544655924,0,Pass,medio
EEE_2014J_646998,1744,58.13333333333333,29,1,-0.0012008755906154646,0.40693214172730147,0.03347849201029707,0.5517241379310345,0.44094036697247707,156,Pass,alto
EEE_2014J_647043,1115,37.166666666666664,23,7,-0.0013900846481142474,0.39226843977114584,0.0493187019634593,0.5172413793103449,0.5165919282511211,6,Fail,medio
EEE_2014J_647083,808,26.933333333333334,21,9,-0.0030369277194682767,0.2646381017412086,0.0507636329695481,0.0,0.21163366336633663,725,Pass,medio
EEE_2014J_647148,554,18.466666666666665,23,7,-0.0025853033655525784,0.29963898916967513,0.0506932853948835,0.0,0.3068592057761733,13,Pass,baixo
EEE_2014J_647179,300,10.0,8,22,-0.004872080088987764,0.1224137931034483,0.07950308635984359,0.10344827586206896,0.0,0,Fail,baixo
EEE_2014J_647358,554,18.466666666666665,9,21,-0.00534488782160684,0.08577119382546992,0.07427051478314278,0.034482758620689655,0.0,4,Fail,baixo
EEE_2014J_647466,1931,64.36666666666666,24,6,-0.0011277851159784533,0.41259665351166985,0.04833083327797703,0.06896551724137931,0.49870533402382194,3,Pass,alto
EEE_2014J_647645,1175,39.166666666666664,23,7,-0.001858708257401841,0.3559501100513573,0.0405634576295518,0.034482758620689655,0.30638297872340425,2,Pass,medio
EEE_2014J_647865,915,30.5,19,11,-0.0012514208258113143,0.4030148859996231,0.053352104851448784,0.10344827586206896,0.42622950819672134,4,Pass,medio
EEE_2014J_647888,930,31.0,18,12,-0.00028562201729520273,0.4778642936596218,0.06251927671277951,0.6206896551724138,0.5268817204301075,4,Distinction,medio
EEE_2014J_647916,1171,39.03333333333333,30,0,-0.001934590953607244,0.35006920109543865,0.03040702964721588,0.034482758620689655,0.33731853116994015,22,Pass,medio
EEE_2014J_647919,1773,59.1,27,3,-0.0015259168079843053,0.3817414473812163,0.03190998787984692,0.06896551724137931,0.45177664974619297,5,Pass,alto
EEE_2014J_647983,1048,34.93333333333333,22,8,-0.002870025218860652,0.27757304553829953,0.039264568299808233,0.034482758620689655,0.22137404580152673,56,Pass,medio
EEE_2014J_647988,1182,39.4,25,5,-0.0013754707712461116,0.3934010152284263,0.04319009624329049,0.6206896551724138,0.39763113367174274,0,Pass,medio
EEE_2014J_648001,2714,90.46666666666667,25,5,-0.0011766123499212671,0.4088125428811018,0.038360277256287975,0.5517241379310345,0.47715549005158425,29,Distinction,alto
EEE_2014J_648090,2452,81.73333333333333,29,1,-0.001769956467853534,0.3628283737413512,0.035061225126255306,0.5172413793103449,0.4159869494290375,188,Pass,alto
EEE_2014J_648091,691,23.033333333333335,22,8,-0.0017350038392875832,0.36553720245521243,0.044891270890188184,0.7931034482758621,0.38350217076700427,0,Pass,medio
EEE_2014J_648136,1459,48.63333333333333,29,1,-0.0011702897362921723,0.40930254543735667,0.03471968376830105,0.5517241379310345,0.4976010966415353,9,Pass,medio
EEE_2014J_648285,840,28.0,24,6,-0.0017797552836484982,0.3620689655172413,0.04151104725968277,0.0,0.3583333333333333,5,Distinction,medio
EEE_2014J_648354,911,30.366666666666667,22,8,-0.0018830533743432448,0.35406336348839845,0.056572997894912255,0.6206896551724138,0.41053787047200885,19,Pass,medio
EEE_2014J_648369,1513,50.43333333333333,28,2,-0.0007970962816142196,0.43822503817489794,0.035283093406935896,0.10344827586206896,0.524785194976867,10,Pass,medio
EEE_2014J_648370,1429,47.63333333333333,26,4,-0.0011802243531612374,0.40853261263000407,0.031233684411729638,0.034482758620689655,0.47305808257522747,77,Pass,medio
EEE_2014J_648422,1351,45.03333333333333,19,11,-0.0023776726999075364,0.31573036575716584,0.04753375962198674,0.034482758620689655,0.3523316062176166,75,Pass,medio
EEE_2014J_648436,7869,262.3,29,1,-0.0014356048028400538,0.38874062777989576,0.0229015281494828,0.5172413793103449,0.4367772270936586,67,Pass,alto
EEE_2014J_648469,3051,101.7,29,1,-0.0003547406364695979,0.47250760067360614,0.03786678746555244,0.5517241379310345,0.5758767617174697,114,Distinction,alto
EEE_2014J_648518,958,31.933333333333334,13,17,-0.004697866569442734,0.13591534086818804,0.06254223273342503,0.0,0.0,120,Fail,medio
EEE_2014J_648654,651,21.7,16,14,-0.002930376643104047,0.2728958101594364,0.05375780820468464,0.06896551724137931,0.16436251920122888,40,Pass,medio
EEE_2014J_648687,2278,75.93333333333334,27,3,-0.0009271837501623594,0.4281432593624171,0.034939537539216296,0.5862068965517241,0.5166812993854258,27,Distinction,alto
EEE_2014J_648787,3663,122.1,29,1,-0.002500731088050331,0.3061933406760993,0.035112077040879756,0.0,0.3281463281463281,526,Pass,alto
EEE_2014J_648843,1452,48.4,23,7,-0.0019240846119195794,0.35088344257623244,0.04234859629112696,0.034482758620689655,0.4090909090909091,424,Pass,medio
EEE_2014J_648902,1129,37.63333333333333,18,12,0.00047469336562325405,0.5367887358358022,0.0600539644992059,0.6896551724137931,0.6164747564216121,8,Pass,medio
EEE_2014J_648942,958,31.933333333333334,15,15,-0.0018433843217121313,0.35713771506730974,0.061983982553477264,0.034482758620689655,0.42484342379958245,1,Pass,medio
EEE_2014J_649069,1578,52.6,24,6,-0.000973620879980714,0.42454438180149456,0.04364583020217873,0.4827586206896552,0.46894803548795944,53,Pass,medio
EEE_2014J_649171,1717,57.233333333333334,28,2,-0.0010286456899305063,0.42027995903038584,0.03021873531462574,0.5517241379310345,0.5160163075131041,115,Pass,alto
EEE_2014J_649215,1013,33.766666666666666,24,6,-0.002494161001529614,0.3067025223814549,0.038130446749965026,0.0,0.3376110562685093,8,Fail,medio
EEE_2014J_649255,4462,148.73333333333332,30,0,-0.0004920054106634741,0.4618695806735808,0.034609873923521536,0.5517241379310345,0.6044374719856567,431,Distinction,alto
EEE_2014J_649339,4497,149.9,29,1,-0.0007792118488088596,0.43961108171731345,0.02248746039320185,0.6206896551724138,0.5267956415388035,522,Distinction,alto
EEE_2014J_649343,765,25.5,23,7,-0.0001078903938290186,0.4916384944782509,0.05065507060890278,0.6206896551724138,0.6169934640522875,32,Pass,medio
EEE_2014J_649506,840,28.0,15,15,-0.004812754912866148,0.12701149425287356,0.059916167183382926,0.06896551724137931,0.002380952380952381,77,Fail,medio
