,c0,c1,c2,c3,c4,c5,final_result,faixa_volume,ativo_no_fim,aprovado,perfil
EEE_2013J_490081,0.3455603292287992,0.07163023569140925,0.1351654172026635,0.36421758918590963,0.186535188066138,0.027632977941083936,Distinction,medio,True,True,equilibrado
EEE_2013J_490768,0.36108078102375174,0.16174294325162727,0.11585772302526817,0.2860747305921419,0.17646109137875368,0.051760836463475096,Distinction,alto,True,True,equilibrado
EEE_2013J_491578,0.4441266199379019,0.3054842135937077,0.129174212468595,0.11347390318382003,0.08389323266125939,0.039081558528611185,Pass,medio,True,True,equilibrado
EEE_2013J_491771,0.4332971323032395,0.13753674241472696,0.0847243939024582,0.21099632554683462,0.1779822009618537,0.0964745222447382,Pass,medio,True,True,equilibrado
EEE_2013J_493876,0.31231532106249826,0.11042680226217683,0.06097306415171968,0.46645776989734167,0.24117658319628593,0.02178956971509935,Pass,medio,True,True,equilibrado
EEE_2013J_493988,0.32511597606522946,0.16834585988547957,0.17683791138093902,0.20626796887963167,0.15668032019265346,0.08009854022572563,Pass,alto,True,True,equilibrado
EEE_2013J_494211,0.3395553130030338,0.1511415763409412,0.10875074137742696,0.2803823935470089,0.19686428905660827,0.08054449539597075,Distinction,alto,True,True,equilibrado
EEE_2013J_495887,0.27052217094116954,0.1685104686235071,0.13676444804246404,0.38317167861524476,0.19775448599883771,0.020911414784640245,Pass,alto,True,True,equilibrado
EEE_2013J_499400,0.1885892928741853,0.1282290267157248,0.09316696553073844,0.38878527991895867,0.2799096853331411,0.1211239498254219,Distinction,alto,True,True,fim-pesado
EEE_2013J_499881,0.23613640344247627,0.1899042039025196,0.061075167723431995,0.4632997103849543,0.2515108787436702,0.034382908435495727,Pass,baixo,True,True,equilibrado
EEE_2013J_500189,0.2696090824059826,0.23595262114341659,0.16171082943751447,0.2385775363812206,0.16716220340404309,0.07119541327286269,Pass,alto,True,True,equilibrado
EEE_2013J_500779,0.28282688413197266,0.10102762691953693,0.06683904086068365,0.33593674502368825,0.27325216187467927,0.13805881882644244,Pass,medio,True,True,fim-pesado
EEE_2013J_501918,0.7776662844036698,0.23820036041939707,0.04896635403014418,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_501921,0.576023595683819,0.18316459395784845,0.07501838379225563,0.13784108846420512,0.08926197787317319,0.034713556618581776,Distinction,alto,True,True,antecipado
EEE_2013J_502303,0.021186440677966104,0.9514527845036319,0.21557203389830537,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_502393,0.21299617699652593,0.21173037114466087,0.09406216734907898,0.3717545779105349,0.24248248539164735,0.07923281936033827,Pass,alto,True,True,equilibrado
EEE_2013J_502833,0.6254764122977895,0.23236336797783402,0.11401075633099013,0.07093854735084514,0.03125933322337775,0.0,Fail,baixo,False,False,desistente
EEE_2013J_504404,0.2875017813621389,0.17311093817688397,0.121222289739278,0.32001272652064494,0.1973555447862662,0.061231257486246464,Pass,alto,True,True,equilibrado
EEE_2013J_504492,0.26443684305590753,0.18494312993673817,0.12621444770940554,0.3433544046170535,0.20543877010050965,0.053546884108864934,Distinction,alto,True,True,equilibrado
EEE_2013J_505700,0.39528584946182355,0.20319294671765853,0.14619761306896428,0.0988468322656521,0.1174159670519308,0.1055682465674306,Pass,medio,True,True,equilibrado
EEE_2013J_505722,0.4584555271936228,0.15991614763565698,0.09814340475469163,0.2059992906725557,0.1455244158831197,0.06068898104953757,Pass,alto,True,True,equilibrado
EEE_2013J_505727,0.3266005769558327,0.14619263920880132,0.09233323571520144,0.3285818753738602,0.2123085896107593,0.06972277669048442,Pass,medio,True,True,equilibrado
EEE_2013J_506504,0.35941531255445847,0.17922675188551562,0.11431915596421635,0.2396293150087711,0.1775591820317399,0.07973783424221434,Pass,medio,True,True,equilibrado
EEE_2013J_507300,0.9728760367630576,0.054145451051974436,0.005973729998612318,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_507375,0.35341305651444194,0.18613262995257462,0.15513395812377825,0.21766021062867152,0.1407546933613582,0.056544588841479206,Pass,alto,True,True,equilibrado
EEE_2013J_507844,0.46577017817429905,0.2702604759005719,0.10205134798027876,0.1640512225696943,0.09981131124478554,0.02747990416513004,Pass,baixo,True,True,equilibrado
EEE_2013J_508244,0.4221960120875163,0.09698170315364746,0.07664270269199228,0.29259267314232085,0.19762963527176053,0.0718278995633656,Pass,medio,True,True,equilibrado
EEE_2013J_508829,0.0,0.29094418529837535,0.4770392433956049,0.12486500149360036,0.08612844238632612,0.055245230168826806,Fail,baixo,False,False,desistente
EEE_2013J_509156,0.6454795597669133,0.2739443435855573,0.11310763038033161,0.02173553619623278,0.00821488590615688,0.0011762792875076003,Fail,medio,True,False,antecipado
EEE_2013J_510401,0.4148910318339962,0.10305554544199863,0.0946464874393857,0.33391378564358504,0.1809015363758052,0.028334123901309596,Pass,medio,True,True,equilibrado
EEE_2013J_510460,0.3996488484938483,0.07171676773399344,0.11047285865486343,0.32315538870104943,0.18926838608919608,0.048000367404108686,Pass,medio,True,True,equilibrado
EEE_2013J_510694,0.6442758607646177,0.13137491242367727,0.07855672411626954,0.13239234698095326,0.08029983563152762,0.022890883028624902,Pass,medio,True,True,antecipado
EEE_2013J_515774,0.2805394174375883,0.1429645913998273,0.13826873364056957,0.3363281934403132,0.20709126065482122,0.06056725308522092,Distinction,alto,True,True,equilibrado
EEE_2013J_515821,0.5827994784284823,0.3593613872784218,0.12458840047158959,0.008532114019143548,0.0019130540791573013,0.0,Fail,baixo,False,False,desistente
EEE_2013J_519684,0.2964243747686514,0.14127971789116614,0.20830813055899006,0.2282408346899281,0.15773219763973534,0.07118362601045927,Pass,alto,True,True,equilibrado
EEE_2013J_522484,0.4661234596794799,0.17090980708970932,0.1471334844974904,0.16620196653132485,0.10786863196370786,0.04049490069696714,Distinction,medio,True,True,equilibrado
EEE_2013J_522994,0.4684449437519926,0.17119833088619618,0.03577895230721298,0.3247786045751706,0.16696912771841402,0.011866988517613253,Pass,medio,True,True,equilibrado
EEE_2013J_523169,0.38280882721794063,0.08885331418147036,0.1349325161810856,0.2623278402913193,0.1850590364690205,0.07785165316548656,Pass,medio,True,True,equilibrado
EEE_2013J_524631,0.4554602145799778,0.24755223156751863,0.1480496148863467,0.13181121888904782,0.0863008189452224,0.033014206781981456,Fail,medio,False,False,desistente
EEE_2013J_525246,0.5082792781401081,0.17767124475489143,0.09545229279036302,0.12562811254688866,0.12382916419521571,0.08052934985734439,Pass,alto,True,True,antecipado
EEE_2013J_525703,0.30185106066115,0.09418591931875919,0.06366454029237116,0.44726908705382606,0.2540103018080285,0.049137703807509106,Pass,alto,True,True,equilibrado
EEE_2013J_526073,0.42853993085363223,0.20887161168561388,0.09821451175479708,0.205027496060977,0.14317088103027503,0.056848668020257564,Pass,medio,True,True,equilibrado
EEE_2013J_528021,0.4372836901602452,0.19801429374836527,0.10860313878601732,0.22085163632291496,0.1333277699371368,0.036463957470935456,Pass,medio,True,True,equilibrado
EEE_2013J_528083,0.4347735032108399,0.21768861412605867,0.1118553367027445,0.2060484817068321,0.12619191257526244,0.03633418491457654,Pass,alto,True,True,equilibrado
EEE_2013J_529509,0.9657123066266451,0.06089982518059178,0.007551456278655548,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_529512,0.31112176540474756,0.1252701271126643,0.076615009859194,0.42726702691392504,0.23076422665934426,0.032122695313837754,Pass,medio,True,True,equilibrado
EEE_2013J_530360,0.33493583652231584,0.25441529384200307,0.1720170295054173,0.24586321863564886,0.11895821823187527,0.006622931937135814,Fail,alto,False,False,desistente
EEE_2013J_530765,0.5400377051889502,0.12424834843302351,0.16859715403029674,0.015944558139815407,0.09006674904503402,0.10918235990521871,Pass,medio,True,True,antecipado
EEE_2013J_531097,0.842211943246193,0.17734302493930376,0.034750941070778946,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_532491,0.22356170140120024,0.17153961044686555,0.13741813065558992,0.38589269890939737,0.22141983805592066,0.04809868372095062,Pass,alto,True,True,equilibrado
EEE_2013J_533012,0.7300728610765894,0.23125611382062888,0.05083551197119446,0.04586987120798073,0.02206481185784844,0.0,Fail,baixo,False,False,desistente
EEE_2013J_533311,0.2848258224838921,0.13994376273077136,0.1311278548455359,0.40205029926908237,0.2038066521421634,0.017020513997598442,Pass,alto,True,True,equilibrado
EEE_2013J_534371,0.27529825357411647,0.1531044831093433,0.13615212230410267,0.2844062434686894,0.20006642019756193,0.09015357732716264,Pass,alto,True,True,equilibrado
EEE_2013J_535259,0.317497182391315,0.18107494639371344,0.10848115730485049,0.2860130435168723,0.19333499550443897,0.0740524960012113,Distinction,alto,True,True,equilibrado
EEE_2013J_537929,0.4691454866578537,0.14939502871623356,0.08936715234212855,0.2016196028856722,0.13787384477963316,0.061044017615263145,Pass,alto,True,True,antecipado
EEE_2013J_538040,0.4135480095363156,0.32121602051650733,0.21416589781508996,0.07701392199590061,0.03883704439262559,0.010233690356023329,Fail,medio,False,False,desistente
EEE_2013J_538887,0.2691820147639997,0.18879423101339754,0.15654053602715381,0.3482236998763481,0.18060963163518243,0.021359277858647305,Pass,alto,True,True,equilibrado
EEE_2013J_539063,0.38150024118282105,0.09006617301087805,0.12431534144970015,0.27605565071167815,0.1911108554325196,0.07649003145243108,Pass,medio,True,True,equilibrado
EEE_2013J_539695,0.9886779505946935,0.03924650372500338,0.002493546595216313,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_539990,0.4297898369245329,0.16565077679715234,0.2784275360287801,0.057839938403604685,0.0513043546926337,0.04264604100720762,Pass,baixo,True,True,equilibrado
EEE_2013J_54062,0.24020495938907677,0.2425327290681651,0.08223971599149357,0.34040939532908965,0.22288277480654958,0.07510877209864922,Distinction,medio,True,True,equilibrado
EEE_2013J_541040,0.556449416369727,0.22626249984456054,0.09402588007851002,0.0820541229045917,0.07861660420478629,0.05331699651307778,Fail,alto,True,False,antecipado
EEE_2013J_541174,0.3917306291669001,0.15548960040063986,0.07836694485066145,0.2999247733156797,0.1880389246970303,0.055054438157133026,Pass,medio,True,True,equilibrado
EEE_2013J_543417,0.350487885398834,0.1663770927693858,0.039015663954158675,0.39349767672461977,0.22266385829524685,0.03952546749302578,Pass,medio,True,True,equilibrado
EEE_2013J_543474,0.0,0.633438906484414,0.2453023216287683,0.05330823111041379,0.11526456679828476,0.11543466790910001,Pass,baixo,True,True,equilibrado
EEE_2013J_544383,0.29337762897153646,0.2539627120938684,0.11574319666775926,0.2588192448927566,0.16544682308016487,0.060762647245106174,Distinction,medio,True,True,equilibrado
EEE_2013J_544791,0.43199141740505104,0.23591758890765668,0.11488721372142285,0.13775875613436,0.1164673456560646,0.07036213172140687,Pass,medio,True,True,equilibrado
EEE_2013J_545740,0.4176588946492562,0.17182819805360247,0.12252181005805314,0.2213094704600499,0.1418191038136924,0.04955775571900704,Distinction,alto,True,True,equilibrado
EEE_2013J_545758,0.5797295992856885,0.0184010211345903,0.17370651149983016,0.1532179357016163,0.08621523303716415,0.028648469930429958,Pass,baixo,True,True,antecipado
EEE_2013J_546604,0.38489381257981337,0.22793931217834978,0.12488157500785306,0.22494543541858153,0.13304068594902987,0.0368537378371204,Pass,medio,True,True,equilibrado
EEE_2013J_547173,0.2864761302810642,0.14596445289684346,0.1344113198816037,0.38966983913793063,0.19895005047034622,0.01888445377354897,Distinction,medio,True,True,equilibrado
EEE_2013J_547424,0.28834025782584777,0.13426135521999655,0.09582549900557835,0.3393693459936336,0.2360082013069688,0.09165829205102063,Pass,alto,True,True,equilibrado
EEE_2013J_548861,0.2849571366996057,0.12482285677796603,0.10090870709964037,0.376660197451692,0.23237586531101623,0.06641521777375296,Pass,alto,True,True,equilibrado
EEE_2013J_548994,0.34555130109195165,0.214884995232813,0.11704910553602646,0.26803124214133656,0.16527157393537278,0.047531039362592106,Pass,medio,True,True,equilibrado
EEE_2013J_549262,0.35048292218544463,0.1837225347199503,0.16905734490620195,0.20693819650436227,0.13266895101562606,0.055107507064834936,Pass,medio,True,True,equilibrado
EEE_2013J_549681,0.3287332047550277,0.1879164150916423,0.14393933209535897,0.2178912788114759,0.17014948904499425,0.08646249493138329,Pass,alto,True,True,equilibrado
EEE_2013J_549960,0.3067160310523608,0.1482305438824479,0.126177005332956,0.3025423135280565,0.19830574701509424,0.07186214328954066,Distinction,alto,True,True,equilibrado
EEE_2013J_550025,0.1692665250771305,0.22846482685289443,0.11532893513499615,0.42104097526446105,0.2378015762337661,0.045857947691695114,Pass,alto,True,True,equilibrado
EEE_2013J_550059,0.6584624089398119,0.3505925858567488,0.07521958850730343,0.0,0.0,0.0,Fail,medio,False,False,desistente
EEE_2013J_550393,0.4453424934330168,0.1329195343524357,0.09524837010981399,0.26929901319994565,0.16002412578222686,0.040204020402040234,Pass,medio,True,True,equilibrado
EEE_2013J_551017,0.2462037733584793,0.10345617700044213,0.0522887391934768,0.5280022709947673,0.28032921620182294,0.03193350817184392,Pass,medio,True,True,equilibrado
EEE_2013J_552485,0.9299988835547617,0.09457248121979622,0.015416912550439414,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_552795,0.2824317800975846,0.22795126610814845,0.08229518102671238,0.3305895550332521,0.2111615837215576,0.06442016437856565,Pass,alto,True,True,equilibrado
EEE_2013J_553943,0.6403627396388513,0.3421571189926929,0.09389382592588386,0.0020000681841426324,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_554052,0.38057717080983217,0.10398229455768104,0.04970111710504393,0.3850161057477096,0.2217300977221752,0.04708383041384532,Distinction,alto,True,True,equilibrado
EEE_2013J_554132,0.47525460067893516,0.2739222542688685,0.1070886189029838,0.18493580744786753,0.08728360117732244,0.0,Fail,baixo,False,False,desistente
EEE_2013J_554459,0.5931575045016418,0.09103151905821127,0.12705789338296486,0.13758833053399308,0.07370427976518991,0.024640002396595976,Fail,baixo,True,False,antecipado
EEE_2013J_554583,0.34118651196966115,0.14768719468696948,0.13170760853036423,0.3046721570119898,0.1797273875931216,0.045881106786727126,Pass,alto,True,True,equilibrado
EEE_2013J_555228,0.41000938585873936,0.16697112594260033,0.14604242088745822,0.17046479501544004,0.1405777425439892,0.07771933971551706,Pass,alto,True,True,equilibrado
EEE_2013J_555447,0.3382344117060075,0.16639450257026953,0.06634132191668496,0.40134263834997796,0.20490459221803176,0.017290824363319912,Pass,medio,True,True,equilibrado
EEE_2013J_556109,0.3461873453786031,0.2120670594711834,0.1680580194680024,0.23304747366203488,0.1314384852401027,0.031621785172869246,Pass,alto,True,True,equilibrado
EEE_2013J_556177,0.35214099287532735,0.15470199124828818,0.11995271408911261,0.2606925034316341,0.18222767348784896,0.07536965980214008,Pass,medio,True,True,equilibrado
EEE_2013J_556211,0.40735573011252013,0.09455086742475638,0.07410095740352875,0.2925710140072315,0.20558826859037913,0.0831286899174494,Pass,alto,True,True,equilibrado
EEE_2013J_556231,0.31799718026099777,0.18922876680681455,0.12994944971110475,0.3049014134060829,0.17497356204862874,0.04010632956682518,Fail,medio,True,False,equilibrado
EEE_2013J_556450,0.9082483781278962,0.11508010062226937,0.020207202436118107,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_556521,0.42144191020690486,0.2160283121608117,0.12890411711663596,0.12969180774512173,0.13124618430929508,0.0886043896227326,Pass,medio,True,True,equilibrado
EEE_2013J_556645,0.3515984200111358,0.15058389388771168,0.12951481300152717,0.24753707657111484,0.18091691161029128,0.08107709718931286,Pass,alto,True,True,equilibrado
EEE_2013J_556709,0.4094586281398373,0.272677232638769,0.14735142177057703,0.16301449240698773,0.09779487058785202,0.02819742631879731,Fail,medio,True,False,equilibrado
EEE_2013J_556742,1.0,0.02857142857142858,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_557147,0.3456908392988475,0.34071726813985564,0.22477562376797103,0.08837360981325802,0.05805564167139844,0.027821719632793267,Pass,medio,True,True,equilibrado
EEE_2013J_557415,0.2958685385898911,0.10746948580679591,0.10200303628797276,0.3624751222201456,0.23554913107707093,0.07836885997070409,Pass,medio,True,True,equilibrado
EEE_2013J_557490,0.9086121068995395,0.10656751121930619,0.02483265091150038,0.0006407564809848198,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_558054,0.2813645591392817,0.18079387942555258,0.13927842629560322,0.31720919456844154,0.1921938482202159,0.05345040380815891,Pass,alto,True,True,equilibrado
EEE_2013J_558444,0.6529106496364916,0.27346006786514226,0.11098829291840909,0.014101479627925365,0.008125227635762917,0.004671473603043703,Fail,medio,True,False,antecipado
EEE_2013J_558463,0.4078227984873042,0.28099442772246663,0.07607802732113919,0.16168582233541717,0.1437966390855583,0.08186282053380925,Pass,medio,True,True,equilibrado
EEE_2013J_559519,1.0,0.02857142857142858,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_559551,0.406157404061574,0.21945183941900817,0.1414336819500511,0.24842001554542467,0.11583848687267057,0.0,Fail,medio,False,False,desistente
EEE_2013J_559617,0.3151207346405369,0.19706216197776805,0.1334504268064614,0.28335007529311895,0.1758649532967833,0.05259235807520793,Pass,medio,True,True,equilibrado
EEE_2013J_559645,1.0,0.02857142857142858,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_559758,0.5318783328313648,0.27704348344601887,0.15610626241866224,0.04805900650226258,0.03677645580678683,0.022142157203761878,Pass,baixo,True,True,antecipado
EEE_2013J_559912,0.4467381145375957,0.1350778452224876,0.11826162270403416,0.24617648379804397,0.14496374457114114,0.036779042718298516,Pass,alto,True,True,equilibrado
EEE_2013J_560502,0.6560917614727799,0.2805967581080674,0.08385792111689674,0.042066769149071356,0.019212549255064684,0.0,Fail,medio,False,False,desistente
EEE_2013J_560723,0.2543567451786404,0.10776420469201173,0.0919940737680096,0.33170236666252584,0.2630313499025506,0.1327971375102185,Pass,alto,True,True,fim-pesado
EEE_2013J_560734,0.7316933604328995,0.23296160033435037,0.08684661467461702,0.00378823093077503,0.00016197048314823496,0.00019835346324935377,Fail,medio,True,False,antecipado
EEE_2013J_560784,0.32222155467211,0.1174995005585441,0.12365752648679518,0.2450771749567669,0.20440707500629912,0.11744328030710943,Pass,alto,True,True,equilibrado
EEE_2013J_560876,0.3635996657744873,0.2838963455520531,0.1238617931138094,0.1798932633849021,0.13245453132895788,0.059107000539301735,Pass,medio,True,True,equilibrado
EEE_2013J_560928,0.3066540346366509,0.12551857574356282,0.09856327494681903,0.37974452167724243,0.2221976472682412,0.051657919072878276,Pass,medio,True,True,equilibrado
EEE_2013J_561054,0.8930446006023233,0.06964987400381073,0.057979246481325936,0.004687467988773002,0.0,0.0,Fail,medio,False,False,desistente
EEE_2013J_561192,0.4443173856888792,0.13431455045497187,0.08811858367874577,0.2719293274406621,0.1641150771701565,0.04355231883479793,Pass,medio,True,True,equilibrado
EEE_2013J_561208,0.45740520358973774,0.1977652676165873,0.07746841110192741,0.23695436431124206,0.14227425308891894,0.0361686249391497,Fail,medio,True,False,equilibrado
EEE_2013J_561826,0.3153937031259969,0.11226145192612616,0.10124859317097457,0.38533798939657143,0.21662428556061575,0.04405979347844037,Pass,alto,True,True,equilibrado
EEE_2013J_563418,0.4205161656182287,0.17348772190260575,0.13076777624506164,0.21062005161125402,0.1327936386003492,0.04662557698654952,Distinction,alto,True,True,equilibrado
EEE_2013J_563666,0.2963295482233837,0.13013475810930358,0.1603944750993995,0.2863436565410194,0.1943814038869479,0.07592628364836898,Pass,medio,True,True,equilibrado
EEE_2013J_563967,0.37164192650919015,0.15687444301592898,0.09867149887304048,0.25890983088307146,0.1804409762289646,0.07613995215985392,Pass,medio,True,True,equilibrado
EEE_2013J_564700,0.2217029573293247,0.21862626322761164,0.13743422073766326,0.31050910402709064,0.2116635633495771,0.08023830259612907,Pass,alto,True,True,equilibrado
EEE_2013J_564714,0.38462050500717415,0.11189828853749101,0.091582500565275,0.37771142869821933,0.18627061863495625,0.01127340741706968,Pass,medio,True,True,equilibrado
EEE_2013J_564894,0.2753227531258066,0.15223085529146918,0.13654994887429908,0.30298562831025067,0.20804110316863472,0.08307294336817367,Distinction,alto,True,True,equilibrado
EEE_2013J_565561,0.6016494435612083,0.15415909607086087,0.031053046218487423,0.0,0.0,0.08318478906714188,Fail,baixo,True,False,antecipado
EEE_2013J_565883,0.21819813842378588,0.19628457672386757,0.122721804760639,0.3481068883130667,0.21948359667866552,0.07235678448254143,Pass,alto,True,True,equilibrado
EEE_2013J_566071,0.5753588465293938,0.1691437588623657,0.1788272537347577,0.0667680457362809,0.03688436273860912,0.01551446432963633,Fail,medio,True,False,antecipado
EEE_2013J_566201,0.3984816620127122,0.11540654862804645,0.052240303814969906,0.27612288583359046,0.21017907390069993,0.10208883609599645,Pass,alto,True,True,equilibrado
EEE_2013J_566310,0.30266718934110254,0.21795515657195325,0.1595788350344001,0.22703219861640456,0.15823476608267117,0.06796088252278094,Distinction,alto,True,True,equilibrado
EEE_2013J_566664,0.36563101055936786,0.15277406755494893,0.12975694375499702,0.28609350205932926,0.1639471045288336,0.039711820501777746,Pass,alto,True,True,equilibrado
EEE_2013J_567752,0.34081103405237495,0.17935364226174008,0.07536284876878459,0.33641244413428034,0.20279269911153544,0.05151771425830673,Pass,alto,True,True,equilibrado
EEE_2013J_567779,0.8696398923684663,0.15148238719544616,0.028710261799802086,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_567892,0.38837498037248847,0.5527890021385982,0.14723094921993657,0.002386149181235902,0.004250947900782121,0.010051050456444053,Fail,medio,True,False,equilibrado
EEE_2013J_567950,0.44765055797413117,0.19124820138238818,0.10088572138858823,0.25743072820586266,0.1322380474458703,0.012776092694926227,Fail,alto,True,False,equilibrado
EEE_2013J_568813,0.34364886949892515,0.17525254585133873,0.10918464744332394,0.25729263968920013,0.1873441580577518,0.08213174497374648,Pass,medio,True,True,equilibrado
EEE_2013J_569342,0.37994145607130325,0.2639744819094582,0.18628294466475548,0.15320146831675116,0.0852364341480738,0.02454051734091598,Pass,alto,True,True,equilibrado
EEE_2013J_569358,0.5728616766833609,0.2275515825657754,0.051155488983976816,0.062433142339866694,0.10651083440412476,0.0936003518465316,Pass,baixo,True,True,antecipado
EEE_2013J_569560,0.6301050456503643,0.14847316647390035,0.11744255871133105,0.0253519133874871,0.06601249444408043,0.0708972304553185,Pass,medio,True,True,antecipado
EEE_2013J_569694,0.32880454638492707,0.16322338506697243,0.09828105758276146,0.26649244004344885,0.20533055406025957,0.09912475514528704,Distinction,medio,True,True,equilibrado
EEE_2013J_569706,0.4730705797278955,0.28797478680812133,0.12140218641796252,0.12462270111082584,0.07958053352638975,0.026978915172451996,Pass,medio,True,True,equilibrado
EEE_2013J_570414,0.7021990408793495,0.24414146505536433,0.10314894288058254,0.005114801958641349,0.0,0.0,Fail,medio,False,False,desistente
EEE_2013J_570448,0.38928016098051776,0.4880845670381937,0.20149514575792826,0.00912222933626021,0.0,0.0,Fail,medio,False,False,desistente
EEE_2013J_570453,0.4159055890153725,0.11321563099313403,0.13312065108800475,0.22133854048812074,0.16195294607967403,0.07411337106131977,Pass,medio,True,True,equilibrado
EEE_2013J_570626,0.6979942328074251,0.08650814883071323,0.10414448458338774,0.0812354171521856,0.05765140438335156,0.027585607594874283,Pass,medio,True,True,antecipado
EEE_2013J_571186,0.3581789467600738,0.11224441414446687,0.08319463693953927,0.34335536450107335,0.20320718928264253,0.0559765711269843,Pass,alto,True,True,equilibrado
EEE_2013J_571443,0.24992361692181328,0.1329899519368225,0.15702372332412176,0.3269580227082337,0.21418606481019914,0.07692357303622063,Distinction,alto,True,True,equilibrado
EEE_2013J_571448,0.3821104328569211,0.1932433741803456,0.10547042356448846,0.195598702328128,0.15427809798084977,0.08626548059266065,Pass,baixo,True,True,equilibrado
EEE_2013J_571595,0.5637298102657866,0.07137574494520149,0.1041048359759758,0.24200941819635585,0.11819822725187326,0.006532969632188142,Fail,medio,True,False,antecipado
EEE_2013J_571610,0.31668003749254464,0.11097554161713594,0.08844840747348834,0.3899203396870444,0.22925005253491917,0.05351424118330533,Pass,alto,True,True,equilibrado
EEE_2013J_571620,0.4506417759603329,0.16600917227158696,0.16089377913906425,0.0325814252580697,0.1235224728716007,0.1399739798488382,Pass,medio,True,True,antecipado
EEE_2013J_571686,0.32833779424264875,0.15271997178402874,0.18054919091537355,0.24967199153125344,0.15734544082331137,0.05353275676881791,Pass,medio,True,True,equilibrado
EEE_2013J_571818,0.33985283514508974,0.15246152483287764,0.061209431661951,0.35634406917078354,0.22288330701952835,0.06329279599661253,Distinction,medio,True,True,equilibrado
EEE_2013J_571992,0.6467955002929978,0.14338076532207045,0.16669317048937105,0.045689849049890346,0.017169044583309118,0.005008963123794083,Fail,medio,True,False,antecipado
EEE_2013J_572021,1.0,0.02857142857142858,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_572024,0.4032957296705691,0.1548190151550285,0.12794092948124655,0.26218692455147385,0.1508161371295184,0.03529826485079332,Pass,medio,True,True,equilibrado
EEE_2013J_572080,0.7485985338507978,0.18727283927801397,0.10048717632805604,0.006143863323682192,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_572146,0.9617391304347827,0.06464596273291934,0.008426501035196696,0.0,0.0,0.0,Fail,baixo,False,False,desistente
EEE_2013J_572279,0.41735529458722864,0.33820782411990014,0.2625397473808381,0.022987862626636935,0.0022097365614569034,0.0,Fail,medio,False,False,desistente
EEE_2013J_572303,0.3331912536338696,0.1634403908654924,0.11479018268542512,0.2555675794872235,0.19085652899042316,0.08985181467611933,Pass,alto,True,True,equilibrado
EEE_2013J_572396,0.19268507908912513,0.11130884557728767,0.08228837895656026,0.4910504313404469,0.28593390810492697,0.06431569590920025,Pass,alto,True,True,fim-pesado
EEE_2013J_572515,0.2126839578321077,0.1622268074084205,0.09745172747168697,0.3848984829018158,0.25663434738397595,0.09107025144201057,Distinction,alto,True,True,equilibrado
EEE_2013J_572570,0.28255627881901574,0.18450125143814627,0.17402261122494084,0.2555028017235402,0.16477768400420978,0.0631397382639806,Pass,alto,True,True,equilibrado
EEE_2013J_572602,0.27492011026333957,0.13415673905460868,0.10523258528186766,0.43775403586335726,0.2255374293910253,0.021030508017081437,Pass,medio,True,True,equilibrado
EEE_2013J_572891,0.31599376807334245,0.1647090514469213,0.10700768829180181,0.30781618173166503,0.1966541168193351,0.066930095584585,Pass,medio,True,True,equilibrado
EEE_2013J_572944,0.7993786657382361,0.14646960474111714,0.07420190685342404,0.017574883404177156,0.00632610745643401,0.0,Fail,medio,False,False,desistente
EEE_2013J_573153,0.43401717182734945,0.17391430046698592,0.10100127253510287,0.20572818460058534,0.15103163044049564,0.06756610700074642,Pass,alto,True,True,equilibrado
EEE_2013J_573200,0.44585428835396945,0.1476049994947049,0.10579653836957008,0.18719366387548647,0.15025753134580824,0.08054487329292215,Distinction,medio,True,True,equilibrado
EEE_2013J_573214,0.3645440114559787,0.292350328820742,0.14040907330038907,0.16137639157695688,0.1097875364286543,0.0485885148882439,Pass,medio,True,True,equilibrado
EEE_2013J_573292,0.37268510410464006,0.1861252429537168,0.14505382331769517,0.24110082308203878,0.14594046024155852,0.041839330320018076,Pass,alto,True,True,equilibrado
EEE_2013J_573336,0.42639916652764964,0.08284277844757876,0.07757463669998084,0.24146175500041986,0.16998521430501376,0.08980146976791685,Pass,alto,True,True,equilibrado
EEE_2013J_573377,0.367755892064215,0.2163005063120546,0.13069709980086766,0.2540208705593134,0.14475556847258758,0.03149593394953752,Pass,alto,True,True,equilibrado
EEE_2013J_573440,0.27342014798357445,0.32228393626225293,0.17655288622867896,0.17072083133077537,0.12139149683736616,0.05840481597992862,Distinction,alto,True,True,equilibrado
