aluno,b0,b1,b2,b3,b4,b5,b6,n_provas_com_clique,final_result,faixa_volume,aprovado,cluster,padrao
DDD_2013J_498821,0.12426587075135224,0.1013020150534497,0.12157623952004418,0.1060680447063903,0.11879323196507412,0.2533088839837184,0.17468571401997104,7,Pass,medio,True,2,decrescente
DDD_2013J_499392,0.0821438337435056,0.06521739130434782,0.1608695652173913,0.08260869565217391,0.16037735849056603,0.1761006289308176,0.2726825266611977,2,Fail,baixo,False,2,decrescente
DDD_2013J_499469,0.3728475564256762,0.25177252412114787,0.006289308176100628,0.10788542487279684,0.11947085572550642,0.051388249731553926,0.09034608094721817,3,Fail,baixo,False,1,constante
DDD_2013J_500283,0.1413421694575798,0.17824477122393215,0.019987917947101617,0.11061969801109021,0.22729496580783867,0.08136749864960077,0.2411429789028568,7,Pass,medio,True,2,decrescente
DDD_2013J_500581,0.11177714403122792,0.16442086331250527,0.15366252177465686,0.06430076536677996,0.20950723398284485,0.13159096831175202,0.16474050322023312,7,Distinction,medio,True,2,decrescente
DDD_2013J_501203,0.15493242163020793,0.21223241590214065,0.09608063408849779,0.13570524587400457,0.1778492386266906,0.0298940136567383,0.19330603022172008,5,Fail,medio,False,2,decrescente
DDD_2013J_501867,0.13571590001079478,0.049069480238777226,0.16675293865185067,0.12998856165552722,0.17455214757044024,0.16062280554449374,0.1832981663281161,6,Pass,medio,True,2,decrescente
DDD_2013J_502477,0.10925022708103935,0.08064612740004308,0.2474401823013864,0.05069702984920005,0.1155130480849601,0.0841766290615128,0.31227675622185824,7,Distinction,alto,True,2,decrescente
DDD_2013J_502638,0.1857628559776689,0.1086738415352831,0.2293020261371022,0.08379568668616215,0.07101073758921075,0.1722147748907709,0.14924007718380203,7,Pass,medio,True,2,decrescente
DDD_2013J_502642,0.1,0.0,0.1,0.0,0.35,0.45,0.0,1,Fail,baixo,False,2,decrescente
DDD_2013J_503023,0.8156856736266965,0.017425810904071772,0.056710534681162175,0.004005340453938585,0.09050576752440107,0.01566687280972995,0.0,7,Pass,baixo,True,0,crescente
DDD_2013J_503783,0.24952363602503916,0.12041468112347593,0.24155240302581854,0.14474202768303732,0.09453117465969363,0.10091721691947085,0.04831886056346456,7,Pass,medio,True,1,constante
DDD_2013J_503838,0.15052464571680074,0.07774574357855069,0.18843699258625649,0.11131042496097533,0.173571375494122,0.20966094363811663,0.08874987402517817,7,Fail,alto,False,2,decrescente
DDD_2013J_504234,0.12696315240493108,0.0967515127420379,0.12012990015354474,0.21799478399278654,0.0810519222036034,0.1834302622712651,0.1736784662318312,7,Pass,alto,True,2,decrescente
DDD_2013J_504368,0.4834636517328825,0.09226190476190477,0.005952380952380952,0.05522682445759369,0.0,0.0,0.3630952380952381,3,Fail,baixo,False,0,crescente
DDD_2013J_504429,0.4191133147354428,0.14185439677333045,0.0521208578259227,0.06679424773985741,0.046986857331684916,0.11465825960790868,0.15847206598585312,7,Pass,medio,True,0,crescente
DDD_2013J_504596,0.22398304039126762,0.12740983799571068,0.12087081356347608,0.08560484260050781,0.09704016173579853,0.1536706397291162,0.19142066398412302,6,Fail,medio,False,2,decrescente
DDD_2013J_504602,0.009259259259259259,0.0,0.25925925925925924,0.25,0.25925925925925924,0.2037037037037037,0.018518518518518517,2,Fail,baixo,False,2,decrescente
DDD_2013J_504862,0.15326633165829145,0.007537688442211055,0.017587939698492462,0.18503230437903806,0.187275664034458,0.2983219669777459,0.1509781048097631,2,Fail,baixo,False,2,decrescente
DDD_2013J_505856,0.2857680588560814,0.15630668123115804,0.1135405500218475,0.08276259785035975,0.0898084344681712,0.12385493528393421,0.14795874228844788,7,Pass,alto,True,2,decrescente
DDD_2013J_506582,0.1542856205810995,0.1488919316141486,0.10638205739461416,0.12236021336776733,0.12477608600241605,0.195472142211297,0.14783194882865733,7,Distinction,alto,True,2,decrescente
DDD_2013J_506829,0.4434134229843933,0.0,0.11886973180076628,0.0,0.0028735632183908046,0.0993224765077211,0.3355208054887285,6,Fail,medio,False,0,crescente
DDD_2013J_507113,0.13825101698927103,0.08192455310038739,0.19145305644204622,0.07048253398326686,0.17661530211255239,0.11734462380703108,0.22392891356544506,6,Pass,medio,True,2,decrescente
DDD_2013J_507115,0.11382978723404255,0.04964539007092199,0.024822695035460994,0.14893617021276595,0.02854609929078014,0.028368794326241134,0.6058510638297873,2,Fail,baixo,False,2,decrescente
DDD_2013J_507285,0.20134165877233326,0.07399847327225807,0.11240731311324989,0.11258171429230522,0.0865021401065942,0.17657203443852917,0.2365966660047302,7,Pass,alto,True,2,decrescente
DDD_2013J_507344,0.3675686806208423,0.16070531292570767,0.0553526384353452,0.07657824544572665,0.05659606975396449,0.05561321166349361,0.2275858411549201,7,Pass,medio,True,0,crescente
DDD_2013J_507478,0.5833333333333334,0.0,0.10897435897435898,0.11538461538461538,0.0,0.08974358974358974,0.10256410256410257,3,Fail,baixo,False,0,crescente
DDD_2013J_508025,0.15184182155857812,0.0841497682341862,0.15936937616348498,0.0924953784314925,0.13256928051966496,0.25020568061905746,0.12936869447353572,7,Pass,alto,True,2,decrescente
DDD_2013J_508246,0.38058027079303675,0.07154738878143133,0.07916827852998065,0.13419729206963252,0.2872340425531915,0.04727272727272727,0.0,5,Fail,baixo,False,2,decrescente
DDD_2013J_508637,0.19069344897019663,0.16170444717548085,0.08027456155134412,0.12618983472935574,0.05390225628511828,0.19701286289970654,0.19022258838879788,7,Pass,alto,True,2,decrescente
DDD_2013J_508785,0.09499733129119094,0.09491030817785204,0.09048083170890188,0.047941033138401555,0.014599577647823261,0.37882901698691174,0.27824190104891855,4,Fail,baixo,False,2,decrescente
DDD_2013J_509102,0.17270080670285629,0.10182257817304179,0.1237133917596518,0.11089139624484846,0.1697804520732215,0.12155544701679864,0.19953592802958156,7,Pass,medio,True,2,decrescente
DDD_2013J_509279,0.1431234854170634,0.14965848965848966,0.12241307791766508,0.173479368066524,0.10836668937586369,0.20327758208492153,0.09968130747947263,6,Pass,medio,True,2,decrescente
DDD_2013J_509327,0.1401973512850428,0.1483951408499057,0.10525426665772586,0.08423206545727657,0.09967411967870903,0.23875926553245494,0.18348779053888511,7,Pass,alto,True,2,decrescente
DDD_2013J_509610,0.20955398955972934,0.08641435416711131,0.08771132809411179,0.12713381462287446,0.10579569276420044,0.19406148391772018,0.1893293368742525,7,Pass,alto,True,2,decrescente
DDD_2013J_509929,0.26464717295185036,0.11748416807383204,0.116053814505651,0.06426238378888055,0.14108994551463752,0.13288214114348365,0.1635803740216649,7,Pass,alto,True,2,decrescente
DDD_2013J_510182,0.19933473685765227,0.11794086925100825,0.10579301416377702,0.08630101399035406,0.11233315059489793,0.2238825160886515,0.15441469905365895,7,Pass,alto,True,2,decrescente
DDD_2013J_510864,0.2843654884562369,0.07930698584904193,0.26628252765062627,0.027854090354090356,0.031012261122997008,0.16439467754947218,0.14678396901753535,7,Pass,baixo,True,2,decrescente
DDD_2013J_510873,0.22683096161330982,0.11549953314659198,0.17930112816476454,0.09621964076106859,0.14990224737161503,0.08707450803180114,0.14517198091084893,7,Pass,medio,True,2,decrescente
DDD_2013J_511282,0.30143694523346193,0.23545014859341853,0.03862723274078809,0.046445533019028866,0.06438132346332527,0.09000550366774275,0.22365331328223453,7,Pass,medio,True,1,constante
DDD_2013J_511453,0.4268241406780852,0.08034501745589165,0.13553636839351127,0.08939724454649826,0.006868131868131869,0.09845060412224592,0.16257849293563578,7,Pass,medio,True,0,crescente
DDD_2013J_51163,0.4859125661811922,0.04760927145997775,0.13906512605042015,0.019023917259211376,0.14941973196464214,0.1193311179838126,0.039638269100743743,7,Pass,medio,True,0,crescente
DDD_2013J_512050,0.0,0.0,0.017543859649122806,0.0,0.9824561403508771,0.0,0.0,1,Fail,baixo,False,2,decrescente
DDD_2013J_512259,0.13053399374461225,0.13879089551771662,0.15690752931287907,0.04556508741486996,0.08433695175472618,0.10716725520607213,0.3366982870491238,7,Pass,alto,True,2,decrescente
DDD_2013J_512706,0.3016684695256124,0.08940211797354655,0.0776622133764991,0.15527610170467313,0.09623101408815694,0.13378325878325878,0.14597682454825311,7,Fail,medio,False,2,decrescente
DDD_2013J_513007,0.37437088656600853,0.0044444444444444444,0.08487804878048781,0.17142857142857143,0.2,0.15999999999999998,0.004878048780487805,5,Fail,baixo,False,2,decrescente
DDD_2013J_513349,0.22271939847613184,0.126746407417922,0.19740478865223646,0.08593409653097017,0.16915418535779927,0.09921613581622306,0.09882498774871717,6,Fail,alto,False,2,decrescente
DDD_2013J_513482,0.892156862745098,0.0,0.0,0.0,0.0,0.0,0.10784313725490197,2,Fail,baixo,False,0,crescente
DDD_2013J_513499,0.1023972326443121,0.13977389231307424,0.13365234506426216,0.07678430265386786,0.29400688338576536,0.21519141351680854,0.0381939304219097,7,Pass,medio,True,2,decrescente
DDD_2013J_513853,0.1645076864041176,0.09832061416275209,0.12448684235826978,0.0952227925388415,0.14130044802689706,0.17366782021735175,0.2024937962917702,7,Pass,alto,True,2,decrescente
DDD_2013J_513954,0.2916666666666667,0.0,0.16666666666666666,0.041666666666666664,0.09166666666666667,0.0,0.4083333333333334,3,Fail,baixo,False,2,decrescente
DDD_2013J_514125,0.27652458641381245,0.07205286371084364,0.10859583170951162,0.07687217964528524,0.12703444667208338,0.14449053004275442,0.19442956180570925,7,Pass,alto,True,2,decrescente
DDD_2013J_515056,0.31633787776147154,0.21430002418056177,0.07274398090724621,0.06948053045614021,0.06628507546874894,0.0689731608098955,0.19187935041593576,7,Pass,medio,True,1,constante
DDD_2013J_515520,0.6794123041051215,0.1809548680990806,0.10271957764725363,0.03691325014854426,0.0,0.0,0.0,6,Pass,baixo,True,0,crescente
DDD_2013J_516653,0.18952597266976964,0.18164111629807117,0.15005936506406428,0.07468359352287925,0.033768315018315016,0.135984940984941,0.2343366964419596,7,Fail,medio,False,2,decrescente
DDD_2013J_516946,0.21990203260791494,0.06661010558069383,0.032457983193277314,0.07325116713352006,0.14275084392731452,0.415444300797242,0.04958356676003735,5,Fail,medio,False,2,decrescente
DDD_2013J_517093,0.1885239360399046,0.1242949940493751,0.12415736905445862,0.08349295194861951,0.1432799182398457,0.1567938390801116,0.17945699158768488,7,Distinction,alto,True,2,decrescente
DDD_2013J_517416,0.2219553053421452,0.13089388538264563,0.11342453845293918,0.10591047504541973,0.0784202279586413,0.2526672187401699,0.09672834907803914,7,Pass,alto,True,2,decrescente
DDD_2013J_518731,0.6771879218300215,0.16703843514070008,0.027944236371202663,0.003703703703703704,0.10119123001989905,0.022934472934472937,0.0,6,Fail,baixo,False,0,crescente
DDD_2013J_518951,0.18884582256675278,0.027777777777777776,0.012345679012345678,0.16477174849267873,0.28518518518518515,0.13388242894056848,0.18719135802469136,6,Fail,baixo,False,2,decrescente
DDD_2013J_519211,0.5269532594498144,0.16226526067409455,0.07425815176210687,0.0406680955164426,0.029214836223506745,0.0939697260492743,0.07267067032476054,6,Fail,medio,False,0,crescente
DDD_2013J_519552,0.5900380592435955,0.13491211332894124,0.08626096126096126,0.01186380188241519,0.011244019138755982,0.005198670377241805,0.16048237476808905,7,Pass,medio,True,0,crescente
DDD_2013J_519961,0.0,0.0,0.0,0.048387096774193554,0.25925925925925924,0.4731182795698925,0.2192353643966547,3,Fail,baixo,False,2,decrescente
DDD_2013J_520150,0.20668998631117588,0.10288921477731021,0.21823036084822953,0.13750144973626607,0.026667056108888042,0.14807417648219218,0.1599477557359381,7,Pass,medio,True,2,decrescente
DDD_2013J_520891,0.15987517633788564,0.14322936673610603,0.15066543703776403,0.2133045163059972,0.11618642237788827,0.10439038164658836,0.11234869955777045,7,Pass,alto,True,2,decrescente
DDD_2013J_522312,0.15353279163820036,0.17186978144267123,0.17068962320279368,0.15887401768663004,0.12244488977227376,0.04933982556743853,0.17324907068999243,7,Pass,medio,True,2,decrescente
DDD_2013J_522473,0.17776605950843322,0.16718015673830625,0.12658726661936281,0.053688569896108984,0.10845987924031555,0.3017249347841093,0.06459313321336392,7,Pass,medio,True,2,decrescente
DDD_2013J_522777,0.30463319080283563,0.1712418239596227,0.10083204619766768,0.12499668500057308,0.029301922588548125,0.08137714196599588,0.18761718948475686,7,Pass,medio,True,1,constante
DDD_2013J_523047,0.4166666666666667,0.0,0.010416666666666666,0.0,0.0,0.19791666666666666,0.375,3,Fail,baixo,False,2,decrescente
DDD_2013J_523248,0.4837967605663658,0.1591874525915805,0.09281965187648455,0.03046594982078853,0.12167894829185151,0.05739173864504377,0.0546594982078853,6,Pass,baixo,True,0,crescente
DDD_2013J_524575,0.2019255443573305,0.11605161610369377,0.09164496430793502,0.06465477600808071,0.07102543374989183,0.18796025592564236,0.26673740954742575,7,Distinction,medio,True,2,decrescente
DDD_2013J_524711,0.33969182889614713,0.27104136700298237,0.04343197785820736,0.025781895034194115,0.07549361207897794,0.01627920260467242,0.22828011652481867,7,Pass,baixo,True,1,constante
DDD_2013J_524791,0.495139417646333,0.07332863856053284,0.020891503988559604,0.07832546914483221,0.03445230117883912,0.08832888924342165,0.20953378023748157,7,Fail,medio,False,0,crescente
DDD_2013J_525456,0.19100366231665203,0.15486442972755496,0.08171091111502642,0.23176138408707714,0.050703857959229985,0.18547759607739892,0.10447815871706055,7,Pass,medio,True,2,decrescente
DDD_2013J_525472,0.141398040369141,0.06613871269128493,0.14968064535496386,0.05197991983193869,0.16588138729253712,0.15114726156538003,0.2737740328947543,7,Distinction,medio,True,2,decrescente
DDD_2013J_526158,0.38791423001949316,0.1496388028895769,0.1388888888888889,0.014189886480908152,0.0,0.02233115468409586,0.28703703703703703,6,Pass,baixo,True,0,crescente
DDD_2013J_526242,0.2937866176440872,0.21643721228874416,0.05729913462740104,0.06451100518652612,0.10140940661987899,0.09515337030322223,0.1714032533301402,7,Pass,medio,True,1,constante
DDD_2013J_526679,0.1573373358656365,0.13750797829536315,0.14558699366354402,0.12016649894815082,0.18441992624381395,0.09304542260362648,0.16193584437986505,7,Pass,alto,True,2,decrescente
DDD_2013J_527427,0.11027926322043968,0.2650326797385621,0.20303030303030303,0.06998910675381263,0.09586056644880174,0.09166666666666666,0.16414141414141414,6,Pass,baixo,True,1,constante
DDD_2013J_527574,0.20117598835664405,0.09791858822548018,0.19909229055968167,0.08051468743590277,0.1397266399038167,0.08175058057457182,0.1998212249439028,7,Pass,alto,True,2,decrescente
DDD_2013J_527751,0.21599250057152583,0.13161091315043064,0.06775293533500788,0.10035381415061888,0.2433111556071912,0.13966467660292262,0.10131400458230296,6,Fail,medio,False,2,decrescente
DDD_2013J_527954,0.24980705952456442,0.18700867074518593,0.03320158102766798,0.0756241589617402,0.11432240076307873,0.22188284625521784,0.11815328272254487,7,Fail,baixo,False,2,decrescente
DDD_2013J_528467,0.30210329428159804,0.16860594361552492,0.0580365691066569,0.11051361396945647,0.03539453168819428,0.12929828001462446,0.19604776732394494,7,Pass,medio,True,2,decrescente
DDD_2013J_528551,0.250069021215709,0.08613091366493128,0.050712923748648796,0.1303100531993891,0.08716105498911578,0.18723313643352119,0.20838289674868488,7,Pass,alto,True,2,decrescente
DDD_2013J_528892,0.3706120356391495,0.0958727520921123,0.09418712592508631,0.06742969904235137,0.08103281355107951,0.11594389732219246,0.17492167642802853,7,Pass,baixo,True,2,decrescente
DDD_2013J_528971,0.18027356459592453,0.07742859823413184,0.12129850522371266,0.09966567781083523,0.10831453634359407,0.1766561493351122,0.23636296845668947,7,Fail,alto,False,2,decrescente
DDD_2013J_529226,0.18846096014163244,0.15808311203269185,0.1310760667903525,0.0,0.3713994688784605,0.11176470588235295,0.03921568627450981,7,Fail,baixo,False,2,decrescente
DDD_2013J_529522,0.5154224700420352,0.08695652173913043,0.08125,0.15922815107597718,0.08928571428571429,0.049999999999999996,0.017857142857142856,6,Fail,baixo,False,0,crescente
DDD_2013J_529868,0.3021550616740378,0.06949566209190738,0.15552111759501333,0.11020453375952163,0.1490488220403266,0.14027995938262958,0.0732948434565637,7,Pass,medio,True,2,decrescente
DDD_2013J_530967,0.6046177997500489,0.06892007916023178,0.01641810570381999,0.0,0.037738286171691664,0.07031930337566823,0.20198642583853932,7,Pass,baixo,True,0,crescente
DDD_2013J_531402,0.22756283780993214,0.06492346399579962,0.1908191236810434,0.04352581003994188,0.06931946706429679,0.12602977271546925,0.27781952469351695,7,Pass,medio,True,2,decrescente
DDD_2013J_532020,0.2769303252167389,0.16344974745428517,0.06581375920421208,0.006333900548307808,0.1949656035021889,0.13527025300281115,0.157236411071456,7,Pass,medio,True,2,decrescente
DDD_2013J_532116,0.40816732874385586,0.1929063686510495,0.015197568389057751,0.02866359447004608,0.20954534553054444,0.10295125164690382,0.04256854256854257,7,Pass,medio,True,0,crescente
DDD_2013J_532144,0.22273444855261934,0.06212267077060756,0.18125906089107321,0.07153885743695317,0.13378786527873748,0.141915650222241,0.18664144684776818,7,Pass,baixo,True,2,decrescente
DDD_2013J_532863,0.1423841059602649,0.12515270365845818,0.01975503118369446,0.318764868514113,0.12944448016459847,0.10449752459332605,0.1600012859255449,2,Fail,baixo,False,2,decrescente
DDD_2013J_532941,0.712280701754386,0.14666666666666667,0.0,0.0,0.07087719298245614,0.0,0.07017543859649122,3,Fail,baixo,False,0,crescente
DDD_2013J_533988,0.24135390200570253,0.1476669451680939,0.09302953783766342,0.054968131225199605,0.08446281692398254,0.3064263870650606,0.0720922797742974,7,Pass,medio,True,2,decrescente
DDD_2013J_534093,0.1095896195039187,0.11363958263209226,0.06717548596217872,0.05870742318439265,0.1517389648613078,0.21657140770398642,0.28257751615212345,7,Pass,medio,True,2,decrescente
DDD_2013J_535161,0.2399228384013534,0.2702643853564061,0.10409517062298113,0.062098115922478526,0.08599592736055706,0.036546976786220986,0.20107658555000277,7,Pass,medio,True,1,constante
DDD_2013J_535351,0.10977242302543506,0.0,0.024096385542168672,0.008032128514056226,0.009070294784580499,0.43955413490697487,0.4094746332267847,3,Fail,baixo,False,2,decrescente
DDD_2013J_535632,0.5177028280743451,0.0371123515860358,0.14149006403908365,0.0,0.01818181818181818,0.010315139701104613,0.27519779841761266,6,Fail,baixo,False,0,crescente
DDD_2013J_535794,0.4321858013319547,0.10955014877714257,0.16041196382172426,0.18315071997097324,0.03444866896117975,0.014478887613215972,0.06577380952380953,7,Fail,medio,False,0,crescente
DDD_2013J_536199,0.5316505657778612,0.03666230794377247,0.034526854219948847,0.08991596638655462,0.1113811927077969,0.0821917808219178,0.1136713321421481,7,Pass,baixo,True,0,crescente
DDD_2013J_536979,0.3929843115251912,0.2055368717133423,0.129687132439426,0.10991254652884441,0.11360550689341838,0.026465526924242522,0.021808103975535172,6,Fail,baixo,False,1,constante
DDD_2013J_537747,0.13384508604382755,0.11324536603889489,0.09853138519351289,0.09201098775902042,0.13820233367975457,0.1669886340346544,0.25717620725033535,7,Pass,medio,True,2,decrescente
DDD_2013J_537811,0.15041166089262017,0.10300965454733545,0.11602265045035756,0.10979323308238556,0.15026431022917658,0.1795440741491133,0.19095441664901136,7,Distinction,alto,True,2,decrescente
DDD_2013J_537918,0.0,0.07,0.01,0.04,0.5,0.28,0.1,2,Fail,baixo,False,2,decrescente
DDD_2013J_537962,0.23948369763489466,0.11597457888233763,0.10523979375587253,0.05601601788042466,0.06002272333396769,0.2581838234331378,0.16507936507936508,7,Pass,medio,True,2,decrescente
DDD_2013J_538863,0.23165992489545995,0.177893883312413,0.06147154197824007,0.18676736305994726,0.0906167026511681,0.07129984865355511,0.1802907354492165,6,Pass,medio,True,2,decrescente
DDD_2013J_538903,0.10575931976375783,0.15323722565669592,0.17382908110787357,0.05108052142426596,0.1580649526933557,0.24760737642369177,0.11042152293035921,7,Pass,medio,True,2,decrescente
DDD_2013J_540806,0.2225934381832168,0.1608626752632714,0.0615611724438998,0.11111423102411086,0.11296974082703894,0.13462300792791834,0.19627573433054385,7,Pass,alto,True,2,decrescente
DDD_2013J_540947,0.19208582566917348,0.11903679499186874,0.16299898293622725,0.16044861782592904,0.06749332910986809,0.12979795840667202,0.16813849106026132,7,Pass,medio,True,2,decrescente
DDD_2013J_541108,0.1116479330449871,0.19333173499560455,0.0600993252731445,0.12296760166647702,0.16929977157234546,0.13186601904492626,0.21078761440251512,7,Pass,medio,True,2,decrescente
DDD_2013J_541482,0.4315832774244771,0.10606920511029164,0.025558647718522644,0.043569872691381566,0.12241597114986821,0.12564086458425536,0.14516216132120346,7,Pass,medio,True,0,crescente
DDD_2013J_542180,0.2147023864167616,0.18158421301509806,0.2506704239641655,0.046878568764374066,0.02014959038077045,0.1416784559302592,0.14433636152857113,7,Pass,medio,True,1,constante
DDD_2013J_542558,0.10698260950920525,0.16529776264499013,0.1752527744144303,0.08290897610971616,0.13851239239768381,0.09253173825805375,0.2385137466659206,7,Pass,medio,True,2,decrescente
DDD_2013J_543481,0.28459799324898133,0.15741827151624718,0.11825789577737462,0.09995357740606052,0.04768725981163115,0.09715162770828818,0.19493337453141704,7,Fail,alto,False,2,decrescente
DDD_2013J_543648,0.29091125629192416,0.0895579160184308,0.15091103466547445,0.10522447622463768,0.0825071056625787,0.11772875771215177,0.16315945342480237,7,Fail,medio,False,2,decrescente
DDD_2013J_543723,0.13973899457770425,0.03481335666375037,0.18653677905646412,0.05552430946131733,0.13858915317036982,0.17013781671898856,0.2746595903514056,6,Pass,baixo,True,2,decrescente
DDD_2013J_543788,0.2170482713186859,0.10087089821140825,0.15337425551520492,0.06303328118520228,0.08351787196935911,0.15713024971467698,0.22502517208546255,7,Pass,alto,True,2,decrescente
DDD_2013J_543825,0.483871962347591,0.0,0.17771219393117338,0.0071428571428571435,0.03843525934355246,0.19439835148452586,0.09843937575030012,7,Pass,baixo,True,0,crescente
DDD_2013J_544576,0.148452903950732,0.3210596096546979,0.0947626150580537,0.1309141827302656,0.08368131241961795,0.10903784901817849,0.11209152716845446,7,Pass,medio,True,1,constante
DDD_2013J_544594,0.2503630736779668,0.12036823450111123,0.1321363183340901,0.11126098349474159,0.12910417991465556,0.10783439582903225,0.1489328142484025,7,Distinction,alto,True,2,decrescente
DDD_2013J_544982,0.5906468235340918,0.025098358431691763,0.005952380952380952,0.06470165348670022,0.26427005554731414,0.021680958462567654,0.027649769585253454,7,Fail,baixo,False,0,crescente
DDD_2013J_545093,0.13414083158630924,0.1453140149194494,0.09393053769720343,0.10174385460634051,0.198911200948233,0.16876504523982572,0.15719451500263865,7,Pass,alto,True,2,decrescente
DDD_2013J_545179,0.12112360557322702,0.12264410781034822,0.03167420814479638,0.10774821137435404,0.05282917432014694,0.3421985145593056,0.2217821782178218,5,Fail,baixo,False,2,decrescente
DDD_2013J_545211,0.2853106413943852,0.13025222853630078,0.04543975831332153,0.08601508733692642,0.12150051529361874,0.20834395502704206,0.12313781409840523,7,Pass,medio,True,2,decrescente
DDD_2013J_545255,0.46513209935136846,0.045340927068501825,0.05714285714285715,0.021275236391515462,0.05032431577282076,0.10305392282136469,0.2577306414515717,7,Pass,baixo,True,0,crescente
DDD_2013J_545769,0.18383191908169236,0.1797919532758729,0.08272952811124158,0.09571266408651136,0.10383479722565732,0.16204029820304797,0.19205884001597656,7,Pass,medio,True,2,decrescente
DDD_2013J_545991,0.2681474578026302,0.30124521072796934,0.027208242725484107,0.07614942528735631,0.038314176245210725,0.22607952780366572,0.06285595940768356,3,Fail,baixo,False,1,constante
DDD_2013J_546722,0.2659854908609191,0.14438699371475275,0.11977567811909072,0.07173471348947036,0.11413298572828416,0.11944245806594296,0.16454168002153988,7,Pass,medio,True,2,decrescente
DDD_2013J_546852,0.2176445930037144,0.1086045914231866,0.1323718955514132,0.04108284195715028,0.12237491649470947,0.21216359671415655,0.1657575648556695,7,Pass,medio,True,2,decrescente
DDD_2013J_547448,0.27415517834030534,0.035828955797006914,0.11423527710132127,0.0980486292314439,0.10237356420965409,0.14034541591687727,0.23501297940339122,7,Distinction,medio,True,2,decrescente
DDD_2013J_547584,0.680837970771962,0.00849514563106796,0.0,0.06976744186046512,0.012135922330097087,0.22269555824135934,0.006067961165048544,4,Fail,baixo,False,0,crescente
DDD_2013J_547737,0.2554189101512539,0.07645351698335012,0.11099213753371703,0.12627899000740145,0.12430365600903379,0.15755292290028175,0.14899986641496202,7,Pass,medio,True,2,decrescente
DDD_2013J_547784,0.34038713134156484,0.038214285714285715,0.15336617405582922,0.04707457983193277,0.038916256157635463,0.10230422341350333,0.27973734948524864,7,Fail,baixo,False,2,decrescente
DDD_2013J_548027,0.24202350480642792,0.12457491649107603,0.19716803596576238,0.07259934035752076,0.10464691301150977,0.0643782218185324,0.19460906754917073,7,Pass,alto,True,2,decrescente
DDD_2013J_548173,0.32373253116662454,0.08318950945679057,0.053497396857527114,0.17903818135186378,0.014352703311693847,0.11121429833540655,0.23497537952009356,7,Fail,medio,False,2,decrescente
DDD_2013J_548301,0.17477742828645898,0.08218700442717927,0.21575799824234368,0.160565302494666,0.08148264934491621,0.21571482877078285,0.069514788433653,7,Pass,medio,True,2,decrescente
DDD_2013J_549032,0.16133058988618826,0.14812767608421118,0.25462433578534166,0.1302536439218123,0.07958365977998778,0.0482054890921886,0.17787460545027017,7,Pass,medio,True,1,constante
DDD_2013J_549113,0.4772360752905565,0.06262337283405607,0.08807329731190017,0.06830971954932691,0.04918427296350695,0.19307579342416578,0.06149746862648764,7,Pass,medio,True,0,crescente
DDD_2013J_550331,0.24187168273239518,0.14457628265379244,0.16544321157141642,0.059007092198581565,0.0641765220395293,0.15121644040996565,0.17370876839431945,7,Pass,medio,True,2,decrescente
DDD_2013J_550814,0.3182708683296358,0.31623948188167544,0.007881773399014778,0.020751231527093596,0.04116222760290557,0.21038664840762644,0.0853077688520484,7,Pass,baixo,True,1,constante
DDD_2013J_551126,0.2963248598056442,0.17602746608869033,0.09223311915064013,0.0859584206611705,0.14418040493606155,0.07070548216175233,0.13457024719604097,6,Pass,alto,True,1,constante
DDD_2013J_551214,0.3686839305151715,0.2791423836304055,0.15612909626695187,0.025235196057113864,0.027634647773082895,0.01053864168618267,0.13263610407109172,7,Pass,medio,True,1,constante
DDD_2013J_551456,0.3427367579186292,0.12721295610389086,0.09754678002667416,0.027167223492175135,0.16430387467306146,0.2059339192597871,0.035098488525782054,6,Fail,baixo,False,2,decrescente
DDD_2013J_551760,0.30883747300646336,0.180054811291541,0.13319593246690045,0.0200360455240666,0.05553491858694446,0.16008053203077738,0.14226028709330674,7,Fail,medio,False,1,constante
DDD_2013J_552282,0.481998347181274,0.05814102564102564,0.0,0.014285714285714287,0.049314750290360046,0.19816492450638792,0.1980952380952381,7,Fail,baixo,False,0,crescente
DDD_2013J_552313,0.1617320777277789,0.13423578409054635,0.10520456511636422,0.12133149014877763,0.10918254606354402,0.08844462625994501,0.2798689105930438,7,Pass,medio,True,2,decrescente
DDD_2013J_552537,0.5264510738139903,0.08901021520549386,0.08796296296296297,0.01862642561880572,0.13711810570468871,0.08333333333333333,0.05749788336072514,6,Pass,baixo,True,0,crescente
DDD_2013J_552747,0.2932732060756848,0.08552279670950827,0.13147701408372964,0.1089923734276317,0.10126155071439281,0.12466874536404336,0.1548043136250094,7,Pass,alto,True,2,decrescente
DDD_2013J_552898,0.3552083836212809,0.17696882833306563,0.18397626006180956,0.07857320789550219,0.055287356321839086,0.06740686394391456,0.08257909982258806,6,Pass,baixo,True,1,constante
DDD_2013J_553280,0.31285551881391305,0.09090749060353924,0.09496884669393277,0.21607979926271215,0.035336022099855376,0.03519509401239053,0.2146572285136569,7,Pass,medio,True,2,decrescente
DDD_2013J_553301,0.20911975357240462,0.06314309078620628,0.1746024038405937,0.11523916095207719,0.0633401010108348,0.1626260405702102,0.21192944926767324,7,Pass,alto,True,2,decrescente
DDD_2013J_553719,0.17462473687612864,0.15854113256317523,0.17085566101991947,0.07878330862456805,0.07944050695332432,0.12128936267171993,0.21646529129116435,6,Distinction,medio,True,2,decrescente
